competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,stem_price,available_units,grower_country,product_url,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Dvflora,21338,Mini Carnation Cream,Carnations-Mini,Bu,Cream,,1,5.99,5.99,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Carnation cream,0328d60c-8301-466a-8291-0772bc6e1ac6,0.9981321096420288,carnation cream mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,21345,Mini Carnation Pink-Light,Carnations-Mini,Bu,Pink Light,,1,5.99,5.99,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Carnation pink,099afe34-5d77-4e3d-ad1b-9de715fb92cd,0.9975924491882324,carnation light mini pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,57635,Carnation Pink Lege,Carnations,Stem,Antique Pink,,1,0.64,0.64,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Nahema Carnation pink,ddad6931-a6f1-4bc2-b5b9-72475bc7c832,0.9976481199264526,carnation lege pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,59270,Carnation Pink Lege 75pk,Carnations,Stem,Antique Pink,,1,0.59,0.59,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Nahema Carnation pink,ddad6931-a6f1-4bc2-b5b9-72475bc7c832,0.9976481199264526,carnation lege pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,21336,Mini Carnation Burgundy,Carnations-Mini,Bu,Burgundy,,1,4.49,4.49,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Velvet Carnation burgundy,5e062580-417f-41a5-a2e2-4c8830e7a08d,0.9970684051513672,burgundy carnation mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,21347,Mini Carnation Orange,Carnations-Mini,Bu,Orange,,1,5.99,5.99,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Orange Carnation orange,a1a3331a-c01c-4f0d-96b6-aafc9c1d6916,0.9964847564697266,carnation mini orange,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,21355,Mini Carnation Green,Carnations-Mini,Bu,Green,,1,5.39,5.39,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Velvet Carnation red,4edd63b5-14e3-469e-b2be-bd2feec0fdf7,0.9953382015228271,carnation green mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,20734,Carnation Cream,Carnations,Stem,Cream,,1,0.49,0.49,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Cream Carnation cream,0328d60c-8301-466a-8291-0772bc6e1ac6,0.9990009665489197,carnation cream,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,20771,Carnation Burgundy,Carnations,Stem,Burgundy,,1,0.44,0.44,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Burgundy Carnation burgundy,42cd2b3f-3968-4c31-a5a3-ad6a9fca0601,0.998888373374939,burgundy carnation,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,21354,Mini Carnation Yellow,Carnations-Mini,Bu,Yellow,,1,5.99,5.99,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Carnation pink,099afe34-5d77-4e3d-ad1b-9de715fb92cd,0.9960440993309021,carnation mini yellow,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,20763,Carnation White,Carnations,Stem,White,,1,0.46,0.46,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Brava Carnation white,ac1c68bf-1711-49e8-bb6a-3ebeffb64a2c,0.9958975315093994,carnation white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,28125,Carnation White Fancy 175pk,Carnations,Stem,White,,1,0.49,0.49,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Carnation pink,099afe34-5d77-4e3d-ad1b-9de715fb92cd,0.9971524477005005,carnation fancy white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,20764,Carnation White Fancy 200pk,Carnations,Stem,White,,1,0.58,0.58,200,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Carnation pink,099afe34-5d77-4e3d-ad1b-9de715fb92cd,0.9971524477005005,carnation fancy white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,20765,Carnation White Select 175pk,Carnations,Stem,White,,1,0.52,0.52,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Brava Carnation white,ac1c68bf-1711-49e8-bb6a-3ebeffb64a2c,0.9962762594223022,carnation select white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,20777,Carnation White Select 175pk,Carnations,Stem,White,,1,0.58,0.58,175,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Brava Carnation white,ac1c68bf-1711-49e8-bb6a-3ebeffb64a2c,0.9962762594223022,carnation select white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,50953,Carnation White Select 200pk,Carnations,Stem,White,,1,0.58,0.58,200,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Brava Carnation white,ac1c68bf-1711-49e8-bb6a-3ebeffb64a2c,0.9962762594223022,carnation select white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,68376,Carnation Wht Moon Light 75pk,Carnations,Stem,White,,1,0.56,0.56,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Light Pink Carnation pink - light,9f356a84-cfc6-4e69-921c-007dcfffba64,0.9954735040664673,carnation light moon white,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,28180,Rose Crm Quicksand 50cm,Roses-Standard,Stem,Cream,50,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Quicksand Roses cream,12a5d6ab-de33-4820-898c-f4087830082f,0.9849682450294495,cream quicksand rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8116533160209656,2025-05-12,2025-05-21
Dvflora,30694,Rose Crm Quicksand 50cm Cs50,Roses-Standard,Stem,Cream,50,1,1.69,1.69,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Quicksand Roses cream,12a5d6ab-de33-4820-898c-f4087830082f,0.9849682450294495,cream quicksand rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8116533160209656,2025-05-12,2025-05-21
Dvflora,33542,Rose Crm Quicksand 50cm cs50,Roses-Standard,Stem,Cream,50,1,1.69,1.69,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Quicksand Roses cream,12a5d6ab-de33-4820-898c-f4087830082f,0.9849682450294495,cream quicksand rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8116533160209656,2025-05-12,2025-05-21
Dvflora,61797,Rose Crm Quicksand 50cm Cs50,Roses-Standard,Stem,Cream,50,1,1.69,1.69,50,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Quicksand Roses cream,12a5d6ab-de33-4820-898c-f4087830082f,0.9849682450294495,cream quicksand rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8116533160209656,2025-05-12,2025-05-21
Dvflora,30357,Rose Crm Quicksand 60cm,Roses-Standard,Stem,Cream,60,1,1.89,1.89,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Quicksand Roses cream,12a5d6ab-de33-4820-898c-f4087830082f,0.9849682450294495,cream quicksand rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8116533160209656,2025-05-12,2025-05-21
Dvflora,40919,Rose Crm Quicksand 60cm Cs50,Roses-Standard,Stem,Cream,60,1,1.79,1.79,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Quicksand Roses cream,12a5d6ab-de33-4820-898c-f4087830082f,0.9849682450294495,cream quicksand rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8116533160209656,2025-05-12,2025-05-21
Dvflora,21344,Mini Carnation Lavender,Carnations-Mini,Bu,Lavender,,1,5.99,5.99,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Lavender Carnation lavender,8619e99f-be72-43ba-8c98-d1e692ca152a,0.9970122575759888,carnation lavender mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,56983,Rose Yel Lighthouse 50cm,Roses-Standard,Stem,Yellow,50,1,1.79,1.79,25,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Lighthouse Roses yellow,33501960-9286-4a47-8b67-8b001b5a4f10,0.9941012859344482,lighthouse rose yellow,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8116533160209656,2025-05-12,2025-05-21
Dvflora,21343,Mini Carnation Pink-Hot,Carnations-Mini,Bu,Pink Hot,,1,5.99,5.99,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Carnation pink,099afe34-5d77-4e3d-ad1b-9de715fb92cd,0.9977715015411377,carnation hot mini pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,21398,Mini Carnation Pink-Hot 15pk,Carnations-Mini,Bu,Pink Hot,,1,5.79,5.79,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Carnation pink,099afe34-5d77-4e3d-ad1b-9de715fb92cd,0.9977715015411377,carnation hot mini pink,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,40175,Garden Rose Wht O'Hara cs50,Roses-Garden,Stem,White,,1,2.69,2.69,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Alabaster Garden Roses white,2aa7d01b-76f2-4753-b19b-6a35b201771a,0.9429960250854492,garden hara o rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961017370223999,2025-05-12,2025-05-21
Dvflora,35812,Garden Rose Wht O'Hara x12,Roses-Garden,Stem,White,,12,2.79,2.79,12,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Alabaster Garden Roses white,2aa7d01b-76f2-4753-b19b-6a35b201771a,0.9429960250854492,garden hara o rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961017370223999,2025-05-12,2025-05-21
Dvflora,48978,Garden Rose Wht O'Hara x25,Roses-Garden,Stem,White,,25,2.79,2.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Alabaster Garden Roses white,2aa7d01b-76f2-4753-b19b-6a35b201771a,0.9429960250854492,garden hara o rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961017370223999,2025-05-12,2025-05-21
Dvflora,33114,Delph Blue-Dk Sea Waltz 60/70,Delphinium,Bu,Blue,60,60,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,60 70 blue dark delph sea waltz,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,36083,Delph Blue-Dk Sea Waltz 60/70c,Delphinium,Bu,Blue,6070,60,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue dark delph sea waltz,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,35608,Delph Blue-Dk Sea Waltz 70/90,Delphinium,Bu,Blue,70,70,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,70 90 blue dark delph sea waltz,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,35630,Delph Blue-Dk Sea Waltz70/80cm,Delphinium,Bu,Blue,7080,70,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,80cm blue dark delph sea waltz70,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,39944,Delph Blue-Dk SeaWaltz 60cm 6p,Delphinium,Bu,Blue,60,1,9.99,9.99,6,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue dark delph seawaltz,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,33130,Delph Blue Volkenfried 50cm 6p,Delphinium,Bu,Blue Dark,50,1,7.99,7.99,6,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue delph volkenfried,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,37313,Garden Rose Pk O'Hara x12,Roses-Garden,Stem,Pink,,12,2.79,2.79,12,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Baronesse Garden Roses pink - dark,f36906f3-c41b-43e1-85c5-3f436428b97e,0.9682600498199463,garden hara o pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961017370223999,2025-05-12,2025-05-21
Dvflora,48146,Garden Rose Pk O'Hara x25,Roses-Garden,Stem,Pink,,25,2.79,2.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Baronesse Garden Roses pink - dark,f36906f3-c41b-43e1-85c5-3f436428b97e,0.9682600498199463,garden hara o pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961017370223999,2025-05-12,2025-05-21
Dvflora,54875,Carnation Mustard,Carnations,Stem,Yellow,,1,0.49,0.49,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Mustard Carnation gold,37d05205-a20e-47ac-8336-20c780e14370,0.9975299835205078,carnation mustard,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,68374,Carnation Yellow,Carnations,Stem,Yellow,,1,0.59,0.59,350,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Yellow Carnation yellow,7d5112c6-516a-44b4-bcb6-e2e6331ca10f,0.9973093271255493,carnation yellow,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,52190,Carnation Yellow Diletta 75,Carnations,Stem,Yellow,,1,0.58,0.58,75,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Nahema Carnation pink,ddad6931-a6f1-4bc2-b5b9-72475bc7c832,0.9947299957275391,carnation diletta yellow,Carnation,3322369c-cdde-479c-a465-e03c0826111e,1.0,2025-05-12,2025-05-21
Dvflora,33130,Delph Blue Volkenfried 50cm 6p,Delphinium,Bu,Blue,50,1,7.99,7.99,6,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue delph volkenfried,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,38366,Delph Hyb White Pacif 60c/10s,Delphinium,Bu,White,60,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,10 delph hyb pacif white,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,38367,Delph Hyb White Pacif 70c/10st,Delphinium,Bu,White,70,10,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,10st delph hyb pacif white,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,38368,Delph Hyb White Pacif 80c/10st,Delphinium,Bu,White,80,10,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,10st delph hyb pacif white,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,33114,Delph Blue-Dk Sea Waltz 60/70,Delphinium,Bu,Blue Dark,60,60,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,60 70 blue dark delph sea waltz,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,36083,Delph Blue-Dk Sea Waltz 60/70c,Delphinium,Bu,Blue Dark,6070,60,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue dark delph sea waltz,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,35608,Delph Blue-Dk Sea Waltz 70/90,Delphinium,Bu,Blue Dark,70,70,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,70 90 blue dark delph sea waltz,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,35630,Delph Blue-Dk Sea Waltz70/80cm,Delphinium,Bu,Blue Dark,7080,70,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,80cm blue dark delph sea waltz70,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,39944,Delph Blue-Dk SeaWaltz 60cm 6p,Delphinium,Bu,Blue Dark,60,1,9.99,9.99,6,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,blue dark delph seawaltz,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0,2025-05-12,2025-05-21
Dvflora,21328,Mini Carnation Asst 15pk,Carnations-Mini,Bu,Assorted,,1,3.89,3.89,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Novelty Assorted Carnation mixed,662d86f9-a874-4d93-9bf0-26021fe24294,0.9966799020767212,assorted carnation mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,60646,Mini Carnation Asst 15pk,Carnations-Mini,Bu,Assorted,,1,5.09,5.09,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Novelty Assorted Carnation mixed,662d86f9-a874-4d93-9bf0-26021fe24294,0.9966799020767212,assorted carnation mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,60803,Mini Carnation Asst 15pk,Carnations-Mini,Bu,Assorted,,1,5.29,5.29,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Novelty Assorted Carnation mixed,662d86f9-a874-4d93-9bf0-26021fe24294,0.9966799020767212,assorted carnation mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,65310,Mini Carnation Asst 15pk,Carnations-Mini,Bu,Assorted,,1,5.29,5.29,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Novelty Assorted Carnation mixed,662d86f9-a874-4d93-9bf0-26021fe24294,0.9966799020767212,assorted carnation mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,21363,Mini Carnation Asst 7pk,Carnations-Mini,Bu,Assorted,,1,4.69,4.69,7,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Novelty Assorted Carnation mixed,662d86f9-a874-4d93-9bf0-26021fe24294,0.9966799020767212,assorted carnation mini,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,21430,Mini Carnation Holiday Pack 15,Carnations-Mini,Bu,Assorted,,1,6.29,6.29,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Novelty Assorted Carnation mixed,461d2fd3-caa5-4928-b69d-2b8e599373f7,0.9938167333602905,carnation holiday mini pack,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,27273,Mini Carnation Nov Asst 15pk,Carnations-Mini,Bu,Assorted,,1,5.09,5.09,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Carnation mixed,14a4089e-a8d1-4202-b2f1-ec167c51319a,0.9968742728233337,assorted carnation mini nov,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
Dvflora,60645,Mini Carnation Nov Asst 15pk,Carnations-Mini,Bu,Assorted,,1,4.49,4.49,15,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Carnation mixed,14a4089e-a8d1-4202-b2f1-ec167c51319a,0.9968742728233337,assorted carnation mini nov,Carnation,3322369c-cdde-479c-a465-e03c0826111e,0.9957173466682434,2025-05-12,2025-05-21
