competitor_product_id,variety_key
36122,0389f65d-9ccc-4b3c-b424-ffa984bd596c
36122,0389f65d-9ccc-4b3c-b424-ffa984bd596c
8846979825973,0392bb90-bd89-4784-9672-2829286bebd3
8699290,0392bb90-bd89-4784-9672-2829286bebd3
8699291,0392bb90-bd89-4784-9672-2829286bebd3
487534,039f0186-7cbf-443d-b903-d354ad62f7c6
487535,039f0186-7cbf-443d-b903-d354ad62f7c6
2158155,039f0186-7cbf-443d-b903-d354ad62f7c6
2158157,039f0186-7cbf-443d-b903-d354ad62f7c6
2158159,039f0186-7cbf-443d-b903-d354ad62f7c6
1901211,03eb6f9b-c22e-42c9-a05c-89ff9a5763f5
513905,040a963f-be56-4a95-982d-485ac6cb1c3f
2161345,040a963f-be56-4a95-982d-485ac6cb1c3f
1908530,040a963f-be56-4a95-982d-485ac6cb1c3f
2191498,040a963f-be56-4a95-982d-485ac6cb1c3f
488062,040ffa1d-cb2e-4e4f-913b-a49dee8e32df
509425,044efdd7-cd26-4f8b-b111-8a7351ee7753
509425,044efdd7-cd26-4f8b-b111-8a7351ee7753
2161281,044efdd7-cd26-4f8b-b111-8a7351ee7753
2134984,044efdd7-cd26-4f8b-b111-8a7351ee7753
1222365,04ae416e-dc35-4544-ba77-1c434c7afbcf
627853,04d69535-a26f-4b2d-b0af-7c00b6dc7fde
485475,04d69535-a26f-4b2d-b0af-7c00b6dc7fde
2160984,04d69535-a26f-4b2d-b0af-7c00b6dc7fde
2160986,04d69535-a26f-4b2d-b0af-7c00b6dc7fde
2160992,04d69535-a26f-4b2d-b0af-7c00b6dc7fde
23266,04d69535-a26f-4b2d-b0af-7c00b6dc7fde
21569,04d69535-a26f-4b2d-b0af-7c00b6dc7fde
59596,04d69535-a26f-4b2d-b0af-7c00b6dc7fde
1863948,04d69535-a26f-4b2d-b0af-7c00b6dc7fde
2138227,04daffb5-a8f5-40e3-9b78-31209df08341
2227770,04daffb5-a8f5-40e3-9b78-31209df08341
1827117989949,0508de64-eceb-4456-8ddd-72989777e381
1794104852541,050d0811-236f-4359-aead-dafd96929d7c
8436089782581,05b0f6d6-0207-4aa4-8ade-4562746d262d
65781,06498ffd-e8a2-4310-9c01-86e086fa88bc
2176852,06498ffd-e8a2-4310-9c01-86e086fa88bc
1859518,06498ffd-e8a2-4310-9c01-86e086fa88bc
1086944,0671eb9d-3278-44f2-80a3-aac75c1a43c6
1795994157117,068817e0-392b-4a9c-b6f9-051c05f2666c
1794573107261,06a5831f-2d31-4a36-969f-15554b8c0434
488077,06a5831f-2d31-4a36-969f-15554b8c0434
488077,06a5831f-2d31-4a36-969f-15554b8c0434
8700204,072449cd-cbc8-4693-b8dc-60c4393fe81b
8700205,072449cd-cbc8-4693-b8dc-60c4393fe81b
3395190,072449cd-cbc8-4693-b8dc-60c4393fe81b
2211501,072a98b8-9e21-4103-a4b8-ed2543659334
487589,0734dc22-beea-4a0a-8cc1-3ad4b4612432
487590,0734dc22-beea-4a0a-8cc1-3ad4b4612432
513965,0767b5f8-b257-4c86-9940-a4aa574fa955
2161359,0767b5f8-b257-4c86-9940-a4aa574fa955
8700199,07771b3d-f024-4636-8b8d-6400a1525c17
8700200,07771b3d-f024-4636-8b8d-6400a1525c17
8700201,07771b3d-f024-4636-8b8d-6400a1525c17
2211806,0779fa55-75c6-48e2-bdf0-4e8a91d089da
2094777,0779fa55-75c6-48e2-bdf0-4e8a91d089da
2008684,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
2013246,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
50958,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
50977,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
23200,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
50751,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
54593,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
54736,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
62814,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
2240565,07cb304d-b1f1-4ee0-a7ba-c56300339054
2182427,07cb304d-b1f1-4ee0-a7ba-c56300339054
10034063835445,07fef282-e884-4ace-bd6b-68ad636b4b6e
490745,082c0eea-0736-45f7-8266-f4a658126d7f
2160860,082c0eea-0736-45f7-8266-f4a658126d7f
17864,08320617-cca0-4f84-a580-15a157ccc316
1502820794429,08374613-9720-4e59-a088-7ef5b42b5f5d
2161971,08374613-9720-4e59-a088-7ef5b42b5f5d
68790,087d7d33-2355-47db-aed8-a81acee22b31
1797020909629,08b38572-426b-41b1-bc83-40949d411bf2
2211434,08b40a63-f43a-47f6-b2c4-5c591bebec66
726069,08faa13e-0551-47f8-b3a7-48109628ade1
726069,08faa13e-0551-47f8-b3a7-48109628ade1
726070,08faa13e-0551-47f8-b3a7-48109628ade1
484768,091560ba-78a3-4c6c-b0f6-3729d9a26b38
2160766,091560ba-78a3-4c6c-b0f6-3729d9a26b38
20763,091560ba-78a3-4c6c-b0f6-3729d9a26b38
28125,091560ba-78a3-4c6c-b0f6-3729d9a26b38
20764,091560ba-78a3-4c6c-b0f6-3729d9a26b38
20765,091560ba-78a3-4c6c-b0f6-3729d9a26b38
2096090,091560ba-78a3-4c6c-b0f6-3729d9a26b38
484752,099afe34-5d77-4e3d-ad1b-9de715fb92cd
2160758,099afe34-5d77-4e3d-ad1b-9de715fb92cd
20751,099afe34-5d77-4e3d-ad1b-9de715fb92cd
4549809733731,09bbe870-927f-42ed-b4fa-427ff04a7f61
2160652,09fd5eea-d4e2-4507-aec6-8795b07613c7
41405,09fd5eea-d4e2-4507-aec6-8795b07613c7
1767467647037,0a2c5a43-453a-480e-b808-614eace7a185
490173,0a7db376-3513-45ad-8f4e-3f382fe8f0eb
2161075,0a7db376-3513-45ad-8f4e-3f382fe8f0eb
2211830,0ae9b10f-f156-4433-af78-21684f6ae2c3
2270107,0ae9b10f-f156-4433-af78-21684f6ae2c3
1222499,0b08fc1d-ffce-4605-8c8c-3517f47f1ce0
1222499,0b08fc1d-ffce-4605-8c8c-3517f47f1ce0
3395163,0b0c7519-f582-40c1-b177-85a732b82b58
2160700,0b1b98ac-ebbe-414c-bcd4-58e54ec95eca
1858111,0b27b452-a3c2-4611-8885-fe6ac187f519
329213,0b27b452-a3c2-4611-8885-fe6ac187f519
2220828,0b27b452-a3c2-4611-8885-fe6ac187f519
2135072,0b27b452-a3c2-4611-8885-fe6ac187f519
485096,0b309c06-42c5-46ab-9679-3e34a31fb024
485097,0b309c06-42c5-46ab-9679-3e34a31fb024
486754,0b5aee06-c8d2-46a2-b8b0-875117cedb39
52113,0b7670ef-08cf-481c-bb03-3853db7590c7
1907065,0b7670ef-08cf-481c-bb03-3853db7590c7
8481283932469,0b9cdd23-6764-46ea-91bb-fbe6d85006c5
3423467,0b9cdd23-6764-46ea-91bb-fbe6d85006c5
3423468,0b9cdd23-6764-46ea-91bb-fbe6d85006c5
1001425,0b9cdd23-6764-46ea-91bb-fbe6d85006c5
1001427,0b9cdd23-6764-46ea-91bb-fbe6d85006c5
1055033,0ba5f26f-22c2-4c0b-a30a-499173629ad5
8411534623029,0bd6e43f-a86c-4a08-9495-bb588a3149d1
4419375464547,0befdcca-e626-435c-ae07-6777407c1fe8
8699274,0befdcca-e626-435c-ae07-6777407c1fe8
8699275,0befdcca-e626-435c-ae07-6777407c1fe8
15185479,0befdcca-e626-435c-ae07-6777407c1fe8
15185480,0befdcca-e626-435c-ae07-6777407c1fe8
15185481,0befdcca-e626-435c-ae07-6777407c1fe8
1827119431741,0c6fb348-62a8-463e-8d71-0a14a45384bd
490891,0c6fb348-62a8-463e-8d71-0a14a45384bd
490891,0c6fb348-62a8-463e-8d71-0a14a45384bd
57657,0c6fb348-62a8-463e-8d71-0a14a45384bd
52696,0c6fb348-62a8-463e-8d71-0a14a45384bd
6841678397539,0c7abdca-27db-49cd-b6eb-fdd34bb9e334
59337,0ca388df-72aa-409c-b9b8-2020f78900e3
2160774,0caba4f4-49ec-4ef1-b62a-d9213a633b4b
10035692831029,0cdc083d-e69d-4ed6-94e4-bb6b1f5992e5
6684633333859,0ce8924a-2f35-46fd-be04-48121a13e1d5
2160672,0d0791cc-05f8-4eab-bfca-c42c6aefc8cf
8285058629941,0d0b2974-88cc-44f4-b26d-420e6188251a
487688,0d0b2974-88cc-44f4-b26d-420e6188251a
487689,0d0b2974-88cc-44f4-b26d-420e6188251a
487690,0d0b2974-88cc-44f4-b26d-420e6188251a
2158185,0d0b2974-88cc-44f4-b26d-420e6188251a
2158187,0d0b2974-88cc-44f4-b26d-420e6188251a
24264,0d0b2974-88cc-44f4-b26d-420e6188251a
27323,0d0b2974-88cc-44f4-b26d-420e6188251a
54967,0d0b2974-88cc-44f4-b26d-420e6188251a
26249,0d0b2974-88cc-44f4-b26d-420e6188251a
30520,0d0b2974-88cc-44f4-b26d-420e6188251a
48981,0d0b2974-88cc-44f4-b26d-420e6188251a
30521,0d0b2974-88cc-44f4-b26d-420e6188251a
2096409,0d0b2974-88cc-44f4-b26d-420e6188251a
6612567851107,0d37f08a-8c3f-474b-a2f9-0c1034929fd7
4084084,0d37f08a-8c3f-474b-a2f9-0c1034929fd7
4084086,0d37f08a-8c3f-474b-a2f9-0c1034929fd7
4084087,0d37f08a-8c3f-474b-a2f9-0c1034929fd7
2160976,0d5d861b-b87b-4363-838e-2e8e8b37999e
2160918,0d79dc5e-eefc-4b77-91ee-c39d260e751d
514332,0db2a31e-87ca-4ac6-b067-4276beebd94a
489347,0dc85111-9c28-441d-83d7-389c483b3022
2148560,0dc85111-9c28-441d-83d7-389c483b3022
2161361,0ddfcccd-2fa8-4005-8411-5f5626d14f43
8937026224437,0e34ec47-26d3-471f-a8f1-4259e00bddd6
1012357,0e34ec47-26d3-471f-a8f1-4259e00bddd6
23296,0e34ec47-26d3-471f-a8f1-4259e00bddd6
23325,0e34ec47-26d3-471f-a8f1-4259e00bddd6
6841675579491,0e59e7e8-8655-45cb-b872-847a83f3ef62
6841682526307,0e59e7e8-8655-45cb-b872-847a83f3ef62
509706,0e8851b0-ba33-4ca7-a9bb-e230832d409b
2161041,0e8851b0-ba33-4ca7-a9bb-e230832d409b
6853497978979,0ea1d377-2e5d-4f75-84dd-127ce5a26891
487529,0ea1d377-2e5d-4f75-84dd-127ce5a26891
487530,0ea1d377-2e5d-4f75-84dd-127ce5a26891
2160730,0ec23b55-fbab-4f5a-85d4-c9c063553631
1356467,0ed220c8-fe58-4f10-aa7f-e31836b5138e
8699212,0ed220c8-fe58-4f10-aa7f-e31836b5138e
8699213,0ed220c8-fe58-4f10-aa7f-e31836b5138e
644417,0ed220c8-fe58-4f10-aa7f-e31836b5138e
35807,0ed220c8-fe58-4f10-aa7f-e31836b5138e
490602,0f09ec74-a543-4259-b28b-836a20092b2b
2135008,0f09ec74-a543-4259-b28b-836a20092b2b
2177156,0f0ad894-3000-433e-b138-ba16f68bcba3
1810941,0f79a40e-5422-49da-88f9-f74d18666b72
1810941,0f79a40e-5422-49da-88f9-f74d18666b72
627860,0f9e9469-a6d2-4ab4-b929-06ccae998cbe
627860,0f9e9469-a6d2-4ab4-b929-06ccae998cbe
2161303,0f9e9469-a6d2-4ab4-b929-06ccae998cbe
2135033,0f9e9469-a6d2-4ab4-b929-06ccae998cbe
2220762,0f9e9469-a6d2-4ab4-b929-06ccae998cbe
126,0f9e9469-a6d2-4ab4-b929-06ccae998cbe
8379289567541,0fa57fdf-cff2-46a6-9bbe-81c095a994b8
3423460,0fa57fdf-cff2-46a6-9bbe-81c095a994b8
3423461,0fa57fdf-cff2-46a6-9bbe-81c095a994b8
4718263763043,0fa81f49-605c-45eb-ae15-c02ca628c3a9
4545996062819,102a5f12-bc1b-40f9-ab0c-662436d9354e
31690,102a5f12-bc1b-40f9-ab0c-662436d9354e
38093,102a5f12-bc1b-40f9-ab0c-662436d9354e
485401,10b23582-414f-43e2-bb8e-e34d3a3d9b26
2160742,10b23582-414f-43e2-bb8e-e34d3a3d9b26
21351,10b23582-414f-43e2-bb8e-e34d3a3d9b26
59271,10b23582-414f-43e2-bb8e-e34d3a3d9b26
2229023,10c40977-a739-4e28-8572-ea0ce6bb4b8c
1860442,10c40977-a739-4e28-8572-ea0ce6bb4b8c
1860445,10c40977-a739-4e28-8572-ea0ce6bb4b8c
2160570,10f4a9a5-4b05-47b1-8c32-0ee8a250f3b9
4682602414179,113d7a1c-1e81-4031-bbd9-9e78177ca66d
2160780,113d7a1c-1e81-4031-bbd9-9e78177ca66d
2161207,115357ba-a2e4-4dfd-a605-5818f8d391e8
2163702,115357ba-a2e4-4dfd-a605-5818f8d391e8
8745663529269,11e9e4cc-cc64-4b98-9dfe-138e4571bb12
639533,124c70db-2f4d-4915-b473-028eaaa28907
608446,1258caf1-96f4-4085-9bae-d166871c9587
608447,1258caf1-96f4-4085-9bae-d166871c9587
608448,1258caf1-96f4-4085-9bae-d166871c9587
1382213615677,1294f5f7-8527-4b8f-bfcc-6f4f10388b9c
3653592,1294f5f7-8527-4b8f-bfcc-6f4f10388b9c
3653593,1294f5f7-8527-4b8f-bfcc-6f4f10388b9c
2160902,129691cb-fc03-45eb-bd8a-0cf511f7ba8d
1791394742333,12a5d6ab-de33-4820-898c-f4087830082f
8427954176309,12a5d6ab-de33-4820-898c-f4087830082f
487373,12a5d6ab-de33-4820-898c-f4087830082f
487373,12a5d6ab-de33-4820-898c-f4087830082f
487373,12a5d6ab-de33-4820-898c-f4087830082f
487374,12a5d6ab-de33-4820-898c-f4087830082f
487375,12a5d6ab-de33-4820-898c-f4087830082f
487376,12a5d6ab-de33-4820-898c-f4087830082f
2158464,12a5d6ab-de33-4820-898c-f4087830082f
2158111,12a5d6ab-de33-4820-898c-f4087830082f
2158113,12a5d6ab-de33-4820-898c-f4087830082f
2158115,12a5d6ab-de33-4820-898c-f4087830082f
57006,12a5d6ab-de33-4820-898c-f4087830082f
65467,12a5d6ab-de33-4820-898c-f4087830082f
28180,12a5d6ab-de33-4820-898c-f4087830082f
40918,12a5d6ab-de33-4820-898c-f4087830082f
30694,12a5d6ab-de33-4820-898c-f4087830082f
40919,12a5d6ab-de33-4820-898c-f4087830082f
326108,12a5d6ab-de33-4820-898c-f4087830082f
1892338,12a5d6ab-de33-4820-898c-f4087830082f
490713,12cb8981-9db9-46fc-8203-fa64b67af3eb
490713,12cb8981-9db9-46fc-8203-fa64b67af3eb
490713,12cb8981-9db9-46fc-8203-fa64b67af3eb
485538,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
485539,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
485540,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
485541,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
2158135,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
2158137,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
2158139,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
2158141,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
2157725,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
2157727,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
2157729,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
2157759,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
2157761,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
2157763,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
2157777,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
2157779,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
2157781,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
23469,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
26203,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
23421,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
37805,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
48602,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
23480,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
51056,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
25804,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
29003,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
51216,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
23469,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
26203,12d4e009-9d1b-4a0d-a778-52ac46c0f2f6
514165,12f0a153-0e30-492d-bf04-7dcdb3f964cc
514165,12f0a153-0e30-492d-bf04-7dcdb3f964cc
518250,12f0a153-0e30-492d-bf04-7dcdb3f964cc
2161325,12f0a153-0e30-492d-bf04-7dcdb3f964cc
2220818,12f0a153-0e30-492d-bf04-7dcdb3f964cc
2221050,12f0a153-0e30-492d-bf04-7dcdb3f964cc
2220082,12f0a153-0e30-492d-bf04-7dcdb3f964cc
2163136,1303d218-c7e0-40b0-b27d-cb630394ac12
2161201,13318cc5-9cdf-4821-a8c7-2a5b37c5069c
2157885,13430460-6dd9-449e-b2d1-ef31448940c1
486135,13dc59bb-fe49-454f-bf15-40c0655ef9ce
486136,13dc59bb-fe49-454f-bf15-40c0655ef9ce
486137,13dc59bb-fe49-454f-bf15-40c0655ef9ce
30308,13dc59bb-fe49-454f-bf15-40c0655ef9ce
67382,13dc59bb-fe49-454f-bf15-40c0655ef9ce
30732,13dc59bb-fe49-454f-bf15-40c0655ef9ce
62189,13dc59bb-fe49-454f-bf15-40c0655ef9ce
30839,13dc59bb-fe49-454f-bf15-40c0655ef9ce
33879,13dc59bb-fe49-454f-bf15-40c0655ef9ce
51021,13dc59bb-fe49-454f-bf15-40c0655ef9ce
2094741,13dc59bb-fe49-454f-bf15-40c0655ef9ce
8282599850293,13dfb1bd-5e5e-479d-855e-590948213b0d
3309158,13dfb1bd-5e5e-479d-855e-590948213b0d
3309159,13dfb1bd-5e5e-479d-855e-590948213b0d
3309160,13dfb1bd-5e5e-479d-855e-590948213b0d
60579,13f2ed87-6490-4e37-a78b-69915376e91d
490624,1497f7fe-776d-4f1f-b891-dbb609a82ef5
2161028,1497f7fe-776d-4f1f-b891-dbb609a82ef5
325518,1497f7fe-776d-4f1f-b891-dbb609a82ef5
2145991,1497f7fe-776d-4f1f-b891-dbb609a82ef5
4718257602659,14bb3530-24b5-489f-afca-d7953549c755
2160556,14ce1ae8-7875-4016-b334-81ae322fbe10
50856,14ce1ae8-7875-4016-b334-81ae322fbe10
2236781,14ce1ae8-7875-4016-b334-81ae322fbe10
2163698,14ce3597-683f-48a0-8fb5-9c6fb1579727
2160988,14f096a7-2c76-4055-ac47-85151fb48889
515961,15234448-eea5-4915-a154-3b7cf733ecaa
4707531227235,157c1310-d7d7-4fb4-a762-918111da2551
4707528933475,157c1310-d7d7-4fb4-a762-918111da2551
2161275,157c1310-d7d7-4fb4-a762-918111da2551
2161059,157c1310-d7d7-4fb4-a762-918111da2551
67266,15ef4ce5-4dd6-452b-b93b-37c8edffab46
8826216874293,161c8c52-0c68-4dac-8128-30388cdcfe2e
30744,16488f7e-4206-4899-a4b5-1b771827db06
30744,16488f7e-4206-4899-a4b5-1b771827db06
326877,16976f54-3b9c-4cf2-ab11-e6b755663f0a
3297914,16bfe1ff-19f0-43eb-bdfc-0d85f0d89ad5
2271679,16f00251-8ae0-43a9-b874-5041e940b2cf
14384778,173cbd93-3194-4f7e-ae04-ac3968c4d7b1
2270646,17401e60-5c73-4175-b0a6-f09f12f064db
513028,1767e95a-c83f-4fdb-b85d-27157a044a90
513028,1767e95a-c83f-4fdb-b85d-27157a044a90
2133349,1767e95a-c83f-4fdb-b85d-27157a044a90
2223379,1767e95a-c83f-4fdb-b85d-27157a044a90
2211554,177e6b30-8a3a-4e7e-a903-8f84acc29bf0
517813,17acbfb6-6f6d-4e0d-b7c1-e62241972d21
517813,17acbfb6-6f6d-4e0d-b7c1-e62241972d21
517816,17acbfb6-6f6d-4e0d-b7c1-e62241972d21
517816,17acbfb6-6f6d-4e0d-b7c1-e62241972d21
799475,17d100cb-9735-4ded-8147-c2ca48d20838
2192239,17d100cb-9735-4ded-8147-c2ca48d20838
62037,17d100cb-9735-4ded-8147-c2ca48d20838
62037,17d100cb-9735-4ded-8147-c2ca48d20838
1791234310205,17d1b346-a167-4252-b937-fbb16b9d0ddd
967493,17d1b346-a167-4252-b937-fbb16b9d0ddd
1000472,17d1b346-a167-4252-b937-fbb16b9d0ddd
2158097,17d1b346-a167-4252-b937-fbb16b9d0ddd
2158099,17d1b346-a167-4252-b937-fbb16b9d0ddd
1205762,17ef391d-2881-4fd8-89ab-a78aae3134d4
639106,17ef391d-2881-4fd8-89ab-a78aae3134d4
647919,17ef391d-2881-4fd8-89ab-a78aae3134d4
542431,17ef391d-2881-4fd8-89ab-a78aae3134d4
509040,17ef391d-2881-4fd8-89ab-a78aae3134d4
8699244,17ef391d-2881-4fd8-89ab-a78aae3134d4
8699255,17ef391d-2881-4fd8-89ab-a78aae3134d4
2161097,17ef391d-2881-4fd8-89ab-a78aae3134d4
56806,17ef391d-2881-4fd8-89ab-a78aae3134d4
49958,17ef391d-2881-4fd8-89ab-a78aae3134d4
54968,17ef391d-2881-4fd8-89ab-a78aae3134d4
54968,17ef391d-2881-4fd8-89ab-a78aae3134d4
4638380392547,17fd59fa-5a28-4d9c-8764-75635d3476c8
8882586812725,182072bd-c8f7-4d4c-8c27-f666ecdb0db8
1090142,182072bd-c8f7-4d4c-8c27-f666ecdb0db8
2160678,182072bd-c8f7-4d4c-8c27-f666ecdb0db8
485435,18330a02-1ff5-481d-860a-311fe6243e09
8398815887669,18808503-b5c9-444b-8a62-d08df73d950b
487139,18808503-b5c9-444b-8a62-d08df73d950b
487140,18808503-b5c9-444b-8a62-d08df73d950b
1736516,18a0d9d5-3dde-4f62-9a28-20842d2e9512
4638397464675,18e1cf7f-d62d-4eb2-aa8a-986f0e6552e2
988313,18e1cf7f-d62d-4eb2-aa8a-986f0e6552e2
8152444895541,18eb2af1-e3ee-478a-91eb-01923528a330
518981,18eb2af1-e3ee-478a-91eb-01923528a330
508806,18eb2af1-e3ee-478a-91eb-01923528a330
2158173,18eb2af1-e3ee-478a-91eb-01923528a330
2158175,18eb2af1-e3ee-478a-91eb-01923528a330
2158177,18eb2af1-e3ee-478a-91eb-01923528a330
46850,18eb2af1-e3ee-478a-91eb-01923528a330
46851,18eb2af1-e3ee-478a-91eb-01923528a330
41526,1964447e-980c-459a-aaee-1ac23c3946bc
36940,19cbed34-5561-41d5-a1c0-f7967809ffab
6609384734819,19f3525d-e281-4d80-bfda-573bd72f95b1
3423448,19f3525d-e281-4d80-bfda-573bd72f95b1
3423457,19f3525d-e281-4d80-bfda-573bd72f95b1
3423458,19f3525d-e281-4d80-bfda-573bd72f95b1
8700219,19f3525d-e281-4d80-bfda-573bd72f95b1
8700220,19f3525d-e281-4d80-bfda-573bd72f95b1
8700221,19f3525d-e281-4d80-bfda-573bd72f95b1
485874,1a3081b8-0b17-4ea3-9563-d9f8c2e0b9ce
3653587,1a3081b8-0b17-4ea3-9563-d9f8c2e0b9ce
3653588,1a3081b8-0b17-4ea3-9563-d9f8c2e0b9ce
2158091,1a3081b8-0b17-4ea3-9563-d9f8c2e0b9ce
2158093,1a3081b8-0b17-4ea3-9563-d9f8c2e0b9ce
2158095,1a3081b8-0b17-4ea3-9563-d9f8c2e0b9ce
38975,1a686d6d-a0b1-404a-a77f-1384e863ef21
4682590158947,1aa792a3-9ad5-4cbe-8a68-69ef631704fa
2161081,1aa792a3-9ad5-4cbe-8a68-69ef631704fa
46971,1aa792a3-9ad5-4cbe-8a68-69ef631704fa
62841,1aa792a3-9ad5-4cbe-8a68-69ef631704fa
37301,1aa792a3-9ad5-4cbe-8a68-69ef631704fa
2161239,1b0268e9-d27f-4cf9-adc4-ef67b5c9aaf3
2162206,1b2aab98-16b9-4efe-a8f3-0996b9b01467
2162207,1b2aab98-16b9-4efe-a8f3-0996b9b01467
2271683,1b2aab98-16b9-4efe-a8f3-0996b9b01467
2271681,1b2aab98-16b9-4efe-a8f3-0996b9b01467
2162250,1b2aab98-16b9-4efe-a8f3-0996b9b01467
2271682,1b2aab98-16b9-4efe-a8f3-0996b9b01467
8078662959413,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24
484058,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24
2160546,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24
51850,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24
