competitor_product_id,competitor,matched_ibuyflowers,matched_variety
6690869084259,Limonium Skylight ,Lavender Limonium Skylight,d9a4b536-e9e3-41ce-8728-4637361975d1
6608548724835,Linette Cremon Chrysanthemum ,Chrysanthemum Cremon Disbuds/ Linette Mums Pink/salmon Salmon,02348a95-f983-41b0-b05f-70c3dcd46bf5
9005065109813,Lizzy Carnation ,Carnation Lizzy Pink,4dbb3b94-eb53-459e-9c2a-7e1db70d1805
1790657265725,Lola Rose,Lola Pink Roses,74b99700-190f-4604-9790-6fc28ab478c0
8788697022773,Lolita Rose,Null,Null
8396883394869,Luciano Rose,Luciano Pink Roses,2914bb57-34d9-4d5b-8846-b4ba1582ed40
4545987379299,Lumia Rose,Lumia Orange Roses,b1c918ad-5354-4557-9558-185812d25e12
8594293981493,Luxor Rose,Null,Null
9012165738805,Lysimachia ,Null,Null
4550101500003,Maggi Rose,Null,Null
4545996062819,Magic Lips Rose,Amazon Dianthus Magic Pink Rose,102a5f12-bc1b-40f9-ab0c-662436d9354e
8396937363765,Magic Times Rose,Magic Pink Roses Times,8018552c-3f27-49ac-abac-6cf4f9ed3926
8678685606197,Magna Cremon Chrysanthemum ,Chrysanthemum Cremon Disbuds/ Magnum Mums White,95fb3da7-892d-4065-a25f-931574f6b4ad
4407243079779,Mambo Orange Spray Rose,Mambo Orange Roses Spray,69b40e96-63e0-489d-8704-6ab6a4bf94af
6612567851107,Mandala Rose,Mandala Pink Roses,0d37f08a-8c3f-474b-a2f9-0c1034929fd7
8882592710965,Mango Mini Calla Lily ,Calla Mango Mini Orange,34208208-e51b-4049-8dbc-7f6265f3043a
9039494873397,Manuela Hybrid Delphinium ELATUM ,Null,Null
8062182687029,Marte Red Carnation ,Null,Null
1794650275901,Martina Orange Rose,Null,Null
4407068917859,Martina Pink Rose,Garden Martina Pink Roses,b960ca5a-bab1-4967-af07-5b3af3f412e6
1767495172157,Marzipan Rose,Blush Marzipan Roses,3c4abceb-fca2-4d69-aee9-43d3beb29265
4749617725539,Matcha Rose,Null,Null
1792969703485,Matilda Rose,Brown Matilda Roses,24a74264-b04e-41d9-8e33-55adfd80271a
9039488778549,Mauve River (pale pink) Hybrid Delphinium ELATUM ,Delphinium Elatum Lila Pink River,7a2fb466-e36a-4932-86c8-cb5c8fbc8583
8792850563381,Mayra Bridal Pink Garden Rose,Garden Mayras Pink Queen Roses,4fc3b39c-7361-4f77-bf42-6169eb28c506
1794652438589,Mayra Flamingo Garden Rose,Flamingo Garden Mayras Pink Roses,5d20b10f-796d-48af-8384-eae7628b736c
1767623917629,Mayra Hot Pink Garden Rose,Garden Mayras Pink Queen Roses,4fc3b39c-7361-4f77-bf42-6169eb28c506
1797016191037,Mayra Peach Garden Rose,Garden Mayras Peach Roses Salmon,2fc0dedf-e804-4325-8d35-42b4f0335cfc
1767577976893,Mayra Pink Garden Rose,Garden Mayras Pink Queen Roses,4fc3b39c-7361-4f77-bf42-6169eb28c506
1771974000701,Mayra Red Garden Rose,Garden Mayras Red Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d
1792893976637,Mayra White Garden Rose,Cream Garden Mayras Roses White,e37b6275-5723-446c-a101-becc9486686d
6653019029603,Mellow Romance Peach Hypericum ,Hypericum Peach,bd2cd9e1-407f-4987-9ea0-280fc2fbd1d2
1832039841853,Menorca Lily 35 Bloom ,Hybrids La Lilies Menorca Peach,7758f4e3-5ab5-4022-9fe8-7162c59fad6e
8828660449589,Menta Rose,Menta Roses White,6b9a4204-2f7b-4e8f-b74d-952500ad146a
4419375464547,Mignon Garden Rose,Garden Pink Roses,0befdcca-e626-435c-ae07-6777407c1fe8
10032684925237,Milka Elegance Ranunculus ,Elegance Ranunculus White,f3014234-8c56-43ea-869c-f26b3b559fd5
6555254259811,Minami Feminine Carnation 55 ,Carnation Exclusive Feminine Japanese Minami Pink,c6b2eb8f-9c61-490f-a8a9-490d89903c05
6684640706659,Minami Lemon Carnation 55 ,Carnation Exclusive Japanese Lemon Minami Yellow,9ff76cca-c42c-4fd4-8131-75c717910485
6555254423651,Minami Orange Carnation 55 ,Carnation Exclusive Japanese Minami Orange,9189ffcd-e38b-48a9-b8e6-3872c4361fda
6555253637219,Minami Passion Carnation 55 ,Carnation Exclusive Japanese Minami Orange Passion,33c74d02-2a3e-42ff-9b6f-dd8b36fc5aeb
6555253964899,Minami Peach Carnation 55 ,Carnation Exclusive Japanese Minami Peach,d469d3cc-d12e-4264-a536-be76d7855ff5
6684635070563,Minami Poly Carnation 55 ,Carnation Exclusive Japanese Minami Orange,9189ffcd-e38b-48a9-b8e6-3872c4361fda
6555255079011,Minami Sakura Carnation 55 ,Carnation Exclusive Japanese Minami Pink Sakura,aa98ea74-0485-4d37-93ea-05caf069cdba
6684633333859,Minami Tommy Carnation 55 ,Carnation Coral Exclusive Japanese Minami Tommy,0ce8924a-2f35-46fd-be04-48121a13e1d5
6609072128099,Mini Dark Green Hydrangea Mini ,Dark Green Hydrangea Mini,1fa1ecea-329d-4f19-8735-9d76b64075f7
4695386816611,Mini Green Hydrangea Mini ,Green Hydrangea Mini,c0fec9c6-6759-4451-bf4e-8b13b3312bf0
4695512219747,Mini Mojito Hydrangea Mini ,Green Hydrangea Mini Mojito,e2ded6cb-7c73-45b9-9d40-62da9a4c1d81
9309232824629,Mirage Carnation ,Null,Null
8836979622197,Miss Piggy Rose,Miss Piggy Pink Roses,30eb8be4-fe8c-4cce-bb54-51d96a1590b0
1786402144317,Mondial Rose,Mondial Roses White,efe6352a-651c-4f0b-b4c1-3033d25ec988
1771344232509,Monster Red Garden Rose,Garden Monster Red Roses,46b7d824-59c2-448e-a8ff-73969184d16a
1502820794429,Monstera Leaf 100 Small Stems,Deliciosa Green Monstera Small,57bb979a-0621-44f7-b114-9aa35d716a3a
1502820794429,Monstera Leaf 80 Medium Stems,Green Leaf Monstera,08374613-9720-4e59-a088-7ef5b42b5f5d
1827117989949,Monteneu Oriental Lily 35 Bloom ,Bl Lilies Montenue Oriental White,0508de64-eceb-4456-8ddd-72989777e381
1790660182077,Moody Blues Rose,Blues Lavender Moody Roses,e865e5d2-b621-4c0d-9bf3-274e831a2c2e
1790089756733,Moonstone Rose,Moonstone Roses White,de911042-a6f7-4403-b5b1-840a4541ff05
4550040289379,Mother of Pearl Rose,Mother Of Pearl Pink Roses,c7115ff9-51a8-4896-b691-56fcf3e2e55d
4514814558307,Nadya Alstroemeria ,Null,Null
1797020909629,Nature's Cherry Rose,Cherry Natures Roses Salmon,08b38572-426b-41b1-bc83-40949d411bf2
8398815887669,Nautica rose,Nautica Pink Roses,18808503-b5c9-444b-8a62-d08df73d950b
8843321639221,Nectarine Rose,Null,Null
1797061214269,Nena Rose,Nena Pink Roses,99b66806-4e0f-4655-a78f-ecf47b8c8ea9
4729342525539,New Aqua Rose,Null,Null
4549987532899,New Face Rose,Face New Orange Roses,e8a2702b-da4e-4d4d-ac4b-2b6339c4fe5f
8563831308597,Nexus Rose,Nexus Orange Roses,f632e825-24f7-4c42-a237-e3cd831718d7
8606747820341,Nicoletta Rose,Null,Null
4550321078371,Nina Rose,Nina Orange Roses,f5e624fd-f516-49c2-9ea7-b6f14f2a731d
3682938683453,Nova Scotia Lily 35 Bloom ,Bl Hybrids La Lilies Nova Scotia White,4d62e135-7e4d-414f-be59-8bcff71eb2bb
1790666276925,Novia Rose,Novia Pink Roses,4b5c6979-e7a7-42b7-860b-c5b49e5314de
6615121264739,Ocean Song Rose,Lavender Ocean Roses Song,af36097d-db97-4b3d-91b3-c313eb60ad20
1790668177469,Opala Rose,Null,Null
8564061405493,Orange Bowl Rose,Null,Null
1792896172093,Orange Crush Rose,Crush Orange Roses,c55d52c9-04eb-47c3-a945-d4ac99042f4e
4405862072419,Orange Elegance Ranunculus ,Elegance Orange Ranunculus,f9e91539-2607-4213-88f6-5192841e8237
8824626250037,Orange Marigold ,Marigold Orange,c36a3d53-7125-416e-8996-395df577e9bf
8078662959413,Orange Queen Alstroemeria ,Alstroemeria Orange Queen,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24
8407601381685,Orange Reeva Rose,Null,Null
4407373332579,Orange Star Spray Rose,Orange Roses Spray Star,c57394b0-6ee6-4235-a922-87ea52b81cbf
8882586812725,Paco Mini Calla Lily ,Calla Mini Paco Purple,182072bd-c8f7-4d4c-8c27-f666ecdb0db8
1791391334461,Paloma Rose,Paloma Pink Roses,ed9472da-9aa2-4d66-afe3-db8ff659b0c7
6841204670563,Pampas Grass Natural Fluffy ,Null,Null
1791394086973,Pastella Rose,Blush Pastella Roses,9fafc651-8016-4cf3-a541-fe808ef29d6c
3682955984957,Pavia Lily 35 Bloom ,Bl Hybrids La Lilies Pavia Yellow,c1a77971-9bd9-4cc1-b823-c73858b1b300
8280776671541,Peach Avalanche Rose,Avalanche Peach Roses,6a500738-e997-4122-8312-8dc8a9b82c71
4405864824931,Peach Elegance Ranunculus ,Elegance Peach Ranunculus,30ce051b-aeb5-4d7c-965b-33d0d93dba9d
8284897771829,Peaches and Cream Jewel Spray Rose,Jewel Roses Snowy Spray White,921d316c-fa71-4633-9108-9cfd307cf182
8280732827957,Pearl Avalanche Rose,Avalanche Roses White,ff25c529-5ac1-4404-a678-f8eb50c60872
8280732827957,Pearl Avalanche Rose 70M ,Avalanche Roses White,ff25c529-5ac1-4404-a678-f8eb50c60872
8408227610933,Peridot Rose,Null,Null
3878738559037,Phoenix Garden Rose,Garden Peach Phoenix Roses,b6eb66ea-0436-412f-a3c4-3a3933af8390
1842288721981,Photinia Red ,Photinia Red,e0089f89-d2c8-491c-abc8-d473630254ff
6729505407075,Phytalos Butterfly Ranunculus 40 ,Butterfly Phytalos Ranunculus Yellow,21fcdcba-9661-4e67-8eec-dd181396e08b
4404114980963,Piacere Rose,Lavender Piacere Roses,d92a0b50-3d75-4bcf-96fc-08290a6b6674
8283274051893,PicNic Rose,Null,Null
8882583961909,Picasso Mini Calla Lily ,Calla Mini Picasso Purple,6ab4e7dc-8828-40c3-b46f-2a9ca44f76e0
8411534623029,Pink Amaretto Rose,Amaretto Pink Roses,0bd6e43f-a86c-4a08-9495-bb588a3149d1
8280755306805,Pink Avalanche Rose,Avalanche Roses White,ff25c529-5ac1-4404-a678-f8eb50c60872
4405866725475,Pink Elegance Ranunculus ,Elegance Pink Ranunculus,9470db6a-3665-4a56-9ef8-a93d6bcc4583
1790092967997,Pink Floyd Rose,Floyd Pink Roses,c5de60f2-0625-423b-81c6-ca5abf7b9295
4407331389539,Pink Irishka Spray Rose,Irishka Pink Roses Spray,f406e22e-948c-4073-a6b2-c30c955b9d43
4464690331747,Pink Love Rose,Null,Null
4407239278691,Pink Majolika Spray Rose,Majolika Pink Roses Spray,96c6b8ba-c1ef-4f84-838e-e753fd3cc71d
1790670766141,Pink Mondial Rose,Mondial Pink Roses,452eeb34-2851-4dd6-82ae-a37402468c65
8846979825973,Pink Monster Garden Rose,Garden Monster Pink Roses,0392bb90-bd89-4784-9672-2829286bebd3
1786370064445,Pink O'Hara Garden Rose,Garden Ohara Roses White,305aab46-72f9-461d-afc7-98d901c13243
8882557550901,Pink Passion Mini Calla Lily ,Calla Mini Pink,579a70c9-95ed-495e-a213-1dfeb34cc7b5
8847015477557,Pink Swan Rose,Pink Roses,df63c641-94ab-4736-aeb1-9e17e6f7f964
6653442752611,Pink Veronica ,Pink Veronica,9d57cd8b-410a-4281-80cf-a66024c543ae
1790676041789,Pink Xpression Garden Rose,Null,Null
4413404872803,Pittosporum Variegated ,Pittosporum Variegated,75dfb4c5-4b91-4db6-9c66-e962377969f3
6841682526307,Planet Spray Delphinium Assorted Blue and Blush ,Blue Delphinium Planet,0e59e7e8-8655-45cb-b872-847a83f3ef62
1792974520381,Playa Blanca Rose,Blanca Playa Roses White,3276d79d-695d-4f45-87c4-d53166e34ef3
4413565436003,Plum Pine Podocarpus Green ,Null,Null
1841480761405,Podocarpus Branch with multiple laterals ,Branches Green Podocarpus,2af8351f-e674-41ab-99a9-70cbcbe3e1b9
8938882203957,Poker Face Lily 35 Bloom ,Null,Null
4514801877091,Polar Alstroemeria ,Null,Null
9309262119221,Polar Route Carnation ,Null,Null
4749624377443,Polar Star Rose,Polar Roses Star White,37de2343-09c4-4489-aabe-7320267e58d6
1822298505277,Polo Rose,Polo Roses White,504073c7-09c9-4b60-99dc-76c4742f690e
8065303052597,Pompano Jumbo Gerber Daisy 40 ,Null,Null
8065303052597,Pompano Jumbo Gerber Daisy 50 ,Null,Null
1791234310205,Pompeii Rose,Cream Pompeii Roses,17d1b346-a167-4252-b937-fbb16b9d0ddd
8937023897909,Pompon Candor Cushion ,Null,Null
8937025863989,Pompon Esponja White Novelty ,Null,Null
8937026224437,Pompon Maisy White Cushion ,Chrysanthemum Cushion Maissy Pom Spray White,0e34ec47-26d3-471f-a8f1-4259e00bddd6
8937027338549,Pompon Sweet Purple Button ,Button Chrysanthemum Pom Purple Spray,ab619278-714a-4659-a9d8-5d480971f114
8937023537461,Pompon Tokio White Daisy ,Chrysanthemum Daisy Pom Reagan Spray White,2e4dc26c-508c-436e-99c2-e7544eeb469d
8937025405237,Pompon Trissia Cushion ,Null,Null
8937026388277,Pompon WhatsApp Green Button ,Button Chrysanthemum Green Pom Spray Whatsapp,bdc2cb56-5624-4444-aa65-07d3b67714e0
6851585605731,Poppy 40 ,Assorted Mixed Papaver Poppies,f8f796c8-f73b-4773-887f-3e7ed9472796
4516919771235,Pre Sammy Jumbo Gerber Daisy 40 ,Null,Null
4516919771235,Pre Sammy Jumbo Gerber Daisy 50 ,Null,Null
4712144371811,Premium White Hydrangea Premium ,Hydrangea Premium White,72458294-f809-4623-8369-cb4ff29e3885
8411837727029,Priceless Rose,Pink Priceless Roses,a7707004-f1b0-43b5-a90c-199e16cf3bad
8078666203445,Primadonna Alstroemeria ,Alstroemeria Pink Primadonna,28dd0db2-a9c8-40d4-8a08-b7665a4dc6c2
6609384734819,Princess Crown Garden Rose,Crown Garden Peach Princess Roses,19f3525d-e281-4d80-bfda-573bd72f95b1
4662702440547,Priority Rose,Null,Null
6804002177123,Proud Rose,Proud Roses White,3d09da30-61c4-45f5-a4a8-34b938dfedcd
4375845142627,Purple Double Stock ,Double Purple Spray Stock,42110207-85c6-49cb-a3d7-eeaef01cdb28
4407335354467,Purple Irishka Spray Rose,Irishka Lavender Roses Spray,925b40e6-f475-429c-8797-1cc58057a9a7
1797028577341,Purple Moon Rose,Moon Purple Roses,61b349b4-8178-4323-8484-e83b6cc866ab
9926863651125,Purple Passion Hybrid Delphinium ,Delphinium Hybrid Purple,7d345796-4514-40bf-8097-9021e83650dc
8146489213237,Purple Spray Stock ,Double Purple Spray Stock,42110207-85c6-49cb-a3d7-eeaef01cdb28
8678663422261,Quartz Chrysanthemum ,Null,Null
6656635994211,Queen Anne's Lace (Ammi Majus) ,Null,Null
1767649542205,Queen Mayra Garden Rose,Garden Mayras Pink Queen Roses,4fc3b39c-7361-4f77-bf42-6169eb28c506
4662707781731,Queen of Pearl Rose,Mother Of Pearl Pink Roses,c7115ff9-51a8-4896-b691-56fcf3e2e55d
1772023906365,Queen's Crown Garden Rose,Crown Garden Lavender Queens Roses,2c37495a-a543-43e3-b594-9fe9306e158e
4749625720931,Queenberry Rose,Null,Null
1791394742333,Quicksand Rose,Cream Quicksand Roses,12a5d6ab-de33-4820-898c-f4087830082f
4662688579683,Ragazza Rose,Null,Null
10035692831029,Rarity (Edge) Anemone ,Anemone Blush Mistral Plus Rarity,0cdc083d-e69d-4ed6-94e4-bb6b1f5992e5
10035696795957,Red Anemone ,Anemone Red,f94664ba-fd1a-4c84-af02-92761b5d6451
8942606680373,Red Delight Alstroemeria ,Null,Null
4405872296035,Red Elegance Ranunculus ,Elegance Ranunculus Red,c9f789aa-70d3-4166-bbf5-04b16a0562dc
8415296815413,Red Panther Rose,Panther Red Roses,2655782f-60bd-44d9-9773-3ff279a4d2d3
4404091289699,Red Paris Rose,Paris Red Roses,2d62fd40-a53a-436e-9dde-de25a9c5a88a
8040520778037,Red Rubicon Spray Rose,Red Roses Rubicon Spray,896abed4-5b18-49f5-b1fd-6f679c044a87
6635830083683,Red Velvet Cremon Chrysanthemum ,Chrysanthemum Cremon Disbuds/ Mums Red Velvet,b381c3a2-626a-47f3-9f3c-78314489d68a
8146491179317,Reddish Purple Spray Stock ,Purple Redisch Stock,306fd629-2147-42aa-949f-4dc0432692c1
8425321726261,Rediant Rose,Null,Null
4495420129379,Regatta Rose,Null,Null
1771385323581,Rhoslyn Rose,Null,Null
8916091601205,Robellini Phoenix Palm ,Green Palm Phoenix Roebelenii,7ccc08fc-290e-404c-929c-0a3749116917
4749631324259,Rockstar Rose,Null,Null
8882240815413,Rojo Cremon Chrysanthemum ,Chrysanthemum Cremon Disbuds/ Mums Red Rojo,58dc2420-5b53-4e12-ad36-70c7140ed8ad
9009290838325,Romancero Cremon Chrysanthemum ,Chrysanthemum Cremon Disbuds/ Mums Red Rojo,58dc2420-5b53-4e12-ad36-70c7140ed8ad
8855776821557,Romina Rose,Null,Null
4638397464675,Rosano Charlotte Cremon Chrysanthemum ,Charlotte Chrysanthemum Cremon Disbuds/ Mums Pink Rosanne,18e1cf7f-d62d-4eb2-aa8a-986f0e6552e2
4638380392547,Rosano Orange Cremon Chrysanthemum ,Chrysanthemum Cremon Disbuds/ Mums Orange Peach Rossano,17fd59fa-5a28-4d9c-8764-75635d3476c8
4682602414179,Rosetta Cremon Chrysanthemum ,Chrysanthemum Cremon Disbuds/ Mums Red,113d7a1c-1e81-4031-bbd9-9e78177ca66d
1791398051901,Rosita Vendela Rose,Pink Roses Rosita Vendela,e7c66a8e-3d29-41dd-b7aa-65b4c966017b
4538225623139,Ruby Double Stock ,Pink Red Ruby Stock,8a313d52-347a-4651-848d-1348fc371ada
1546612277309,Ruscus Israeli ,Green Israeli Ruscus,85fa7098-487a-48cb-957e-4b323f1b637d
8388298178869,Saga Rose,Pink Roses Saga,6e359c0f-7d5d-4d6a-98e1-a5a0170c6602
3963133067325,Sahara Rose,Cream Roses Sahara,aa0dc9a8-b4f1-45ea-85a4-1c6fd9b55209
1794122612797,Sahara Sensation Spray Rose,- Color Peach Pinky Roses Sahara Sensation Spray Tones,c69ea7f4-3738-410c-b825-04d9dde2c822
8427815371061,Salma Rose,Blush Roses Salma,f29d2388-d0e1-49b7-9471-e66ba45d8770
4638404804707,Salmon Oefa Cremon Chrysanthemum ,Chrysanthemum Cremon Disbuds/ Mums Oefa Salmon,63660399-f612-4adc-b234-41d47ba20b41
8427954176309,Sandstorm Rose,Cream Quicksand Roses,12a5d6ab-de33-4820-898c-f4087830082f
1792902987837,Sandy Rose,Cream Roses Sandy,ad676667-105d-4e90-82dd-fab04b3ae4e1
6853497978979,Santana Rose,Orange Roses Santana,0ea1d377-2e5d-4f75-84dd-127ce5a26891
10034048401717,Scabiosa Focal Scoop Dark Purple ,Dark Focal Purple Scabiosa,42cfdb14-5c0f-4ed7-b893-8f0534722fa2
10034051416373,Scabiosa Focal Scoop Lavender ,Focal Lavender Scabiosa Scoop,Null
10034054791477,Scabiosa Focal Scoop Merlot ,Focal Merlot Purple Scabiosa Scoop,3dcb6bd2-ad0b-48be-940d-7bdccf2cd3e9
10034043814197,Scabiosa Focal Scoop Punch ,Focal Merlot Purple Scabiosa Scoop,3dcb6bd2-ad0b-48be-940d-7bdccf2cd3e9
10034063835445,Scabiosa Focal Scoop Strawberry ,Apple Focal Red Scabiosa Scoop,07fef282-e884-4ace-bd6b-68ad636b4b6e
10034057675061,Scabiosa Focal Scoop Sweetness ,Focal Lavender Scabiosa Scoop Sweetness,fc11810b-9fb4-436f-b1d9-3239926ad1aa
10033870733621,Scabiosa Focal Scoop Ube ,Lavender Scabiosa Scoop Ube,4b44b9a4-96ff-4c4c-8a0c-5aa30970f5f6
10034045387061,Scabiosa Focal Scoop Vanilla Blush ,Cherry Purple Scabiosa Scoop Vanilla,e7b1c782-e34d-4e0b-b553-30164147b48c
10034042994997,Scabiosa Focal Scoop White ,Scabiosa Scoop White,bdaf6d64-1df8-4690-a03a-869793b92108
8152481038645,Scandal Rose,Null,Null
1826006728765,Sea Waltz Delphinium ,Blue Delphinium Sea Waltz,8e7c3944-669a-4f12-b579-21b9f6277502
1793882325053,Secret Garden Rose,Garden Pink Roses Secret,e673d850-a421-4b5a-b831-af62a32b1d07
4707520086115,Select Blue Hydrangea Select ,Blue Hydrangea Select,bfde682f-72a5-49a9-a0c4-85eab68f8469
8668123529525,Select Bogotana Blue Hydrangea Select ,Blue Hydrangea Select,bfde682f-72a5-49a9-a0c4-85eab68f8469
8667887501621,Select Elite Blueberry Hydrangea Select ,Blue Elite Hydrangea Select Shocking,3295e225-0971-435f-b5ca-8a2cd2ae858a
4712140537955,Select Elite Purple Hydrangea Select ,Elite Hydrangea Purple Select,39ec56ba-cbcf-4d06-b8b2-feb14a8ff632
4707533881443,Select Elite Shocking Blue Hydrangea Select ,Blue Elite Hydrangea Select Shocking,3295e225-0971-435f-b5ca-8a2cd2ae858a
4712170586211,Select Emerald Green Variegated Hydrangea Select ,Emerald Green Hydrangea Select Varigated,a68ddc68-3595-440a-a8d2-671b1612de36
4707531227235,Select Emerald Hydrangea Select ,Emerald Green Hydrangea Select,157c1310-d7d7-4fb4-a762-918111da2551
4707528933475,Select Sage Green Hydrangea Select ,Emerald Green Hydrangea Select,157c1310-d7d7-4fb4-a762-918111da2551
4712137883747,Select Soft Lilac Hydrangea Select ,Hydrangea Lavender Select Tinted,7df66657-f78a-4612-aff4-ab5e05bd068c
4703438045283,Select White Hydrangea Select ,Hydrangea Select White,311cab55-4199-453e-9fd0-a28bdaf286c6
1822245224509,Shimmer Rose,Peach Roses Shimmer,30f161ca-f066-4432-8b5e-b0f24e4a36e5
4618690461795,Shine On Garden Rose,Null,Null
8594022924597,Shogun Rose,Null,Null
8436089782581,Shukrani Rose,Peach Roses Shukrani,05b0f6d6-0207-4aa4-8ade-4562746d262d
4549809733731,Siente Garden Rose,Garden Roses Siente White,09bbe870-927f-42ed-b4fa-427ff04a7f61
1382213615677,Silantoi Rose,Roses Silantoi Yellow,1294f5f7-8527-4b8f-bfcc-6f4f10388b9c
4407266705507,Silver Mikado Spray Rose,Lavender Mikado Roses Silver Spray,3d2ac2c5-aa16-4cd3-ad4e-f2afc3576c12
8442113163573,Silvery Light Rose,Null,Null
9556639121717,Sky Blue Hybrid Delphinium ELATUM ,Blue Delphinium Hybrid Sky,c55c37ce-eb4a-4a9c-9ba6-d74d18933544
4688217440355,Smilax 1 ,Green Smilax Southern,bc92bb16-b3af-4d89-9851-159c847315de
4749634076771,Snowbliss Rose,Roses Snowbliss White,da0db6cc-b243-40f8-bfd7-a3443d95b0fc
8280532844853,Snowflake Spray Rose,Roses Snowflake Spray White,c7752584-99c3-444a-8b3c-ee46166268d9
8078667350325,Snowtime Alstroemeria ,Alstroemeria Snow Time White,a682633a-19fd-413b-995c-2edee55a2b98
6551512186979,Soft Pink Double Stock ,Pink Stock,45bd7d4c-89f2-4b5e-a5ea-52b759201447
10035690504501,Soft Purple Anemone ,Anemone Lavender Mistral Purple Soft,8b1d28d9-884a-4880-902e-d2c69be77aae
1799913439293,Solidago Golden Glory ,Aster Glory Golden Solidago Yellow,3222f59a-466c-47b4-a143-cc904fdd5861
1841476304957,Song of India (Dracaena Reflexa) ,Null,Null
1827133063229,Sorbonne Oriental Lily 35 Bloom ,Bl Lilies Oriental Pink Sorbonne,f5d995a6-5959-463b-8571-1c453e8aaef4
4546015690851,Soul Rose,Cream Roses Soul,cabe019e-2be3-46d4-b50a-10fe7f4bea22
8442385924405,Soulmate Rose,Cream Roses Soul,cabe019e-2be3-46d4-b50a-10fe7f4bea22
4516926914659,Sound Jumbo Gerber Daisy 40 ,Null,Null
4516926914659,Sound Jumbo Gerber Daisy 50 ,Null,Null
4550148227171,Sprit Rose,Blush Garden Roses Spirit,ff23babb-67ec-438c-a48e-480d8fd4f44b
8442496123189,Star Platinum Rose,Lavender Platinum Roses Star,68f0bfca-9a64-428b-80aa-d2efe2a74d07
3958460121149,Starblush Spray Rose,Blush Pink Roses Spray Star,e887d1c8-a13b-4b03-9bcf-a50fb769932a
8152444895541,Stardust Rose,Roses Stardust Yellow,18eb2af1-e3ee-478a-91eb-01923528a330
1827119431741,Starfighter Oriental Lily 35 Bloom ,Bl Lilies Oriental Pink Starfighter,0c6fb348-62a8-463e-8d71-0a14a45384bd
8870491291957,Starwalker Garden Rose,Garden Moonstone Roses White,5a2208c0-94b1-453b-8c8a-ea07c07f28f0
1800364294205,Statice Carnival ,Null,Null
10035925778741,Stilo Jumbo Gerber Daisy 40 ,Null,Null
10035925778741,Stilo Jumbo Gerber Daisy 50 ,Null,Null
8881470636341,Sunfire Rose,Null,Null
8442541146421,Sunset Glory Rose,Glory Orange Roses Sunset,42ad4361-7f2c-4547-927f-be8b6d34e983
9009278550325,Super Magnum Rosy Chrysanthemum ,Null,Null
4717695041635,Super Magnum White Chrysanthemum ,Null,Null
8442548977973,Super Sun Rose,Roses Sun Super Yellow,b7dd5e5d-eebd-4c52-8728-286aaa861c94
4662684450915,Suspiro Rose,Cream Roses Suspiro,78cb0fa5-37cb-4875-859c-5fb5c352f26b
4548190470243,Sweet 4 Love Garden Rose,Null,Null
4546025160803,Sweet Akito Rose,Akito Roses White,6958ab90-871d-4d3e-be35-11a496e2118d
8447354208565,Sweet Avalanche Rose,Avalanche Roses White,ff25c529-5ac1-4404-a678-f8eb50c60872
8285058629941,Sweet Bliss Rose,Pink Roses Sweet Unique,0d0b2974-88cc-44f4-b26d-420e6188251a
1795994157117,Sweet Elegance Rose,Cream Elegance Roses Sweet,068817e0-392b-4a9c-b6f9-051c05f2666c
8280457281845,Sweet Escimo Rose,Escimo Pink Roses Sweet,dbaa3299-15b4-40c0-b13f-df5db1cda9cd
8287491162421,Sweet Grape Rose,Null,Null
4550171361379,Sweet Mama Rose,Null,Null
4495421440099,Sweet Memory Rose,Null,Null
