competitor_product_id,competitor,matched_ibuyflowers,matched_variety
50751,Pom Pon White Daisy Alma,Alma Chrysanthemum Daisy Pom Spray White,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
54593,Pom Pon White Daisy Alma,Alma Chrysanthemum Daisy Pom Spray White,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
54736,Pom Pon White Daisy Alma,Alma Chrysanthemum Daisy Pom Spray White,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
62814,Pom Pon White Daisy Alma,Alma Chrysanthemum Daisy Pom Spray White,079d34fe-5b0b-4465-a43a-989e6e2a3ce7
23347,Pom Pon White Daisy Reagan,Chrysanthemum Daisy Pom Reagan Spray White,2e4dc26c-508c-436e-99c2-e7544eeb469d
52166,Pom Pon White Top Dollar,Button Chrysanthemum Pom Spray White,e82edbff-0f8d-4e18-8505-76e7e4ef0f3f
23174,Pom Pon Assorted Daisy,Assorted Chrysanthemum Daisy Mixed Pom Spray,bb7ac493-ec20-4d2a-a052-307cd90a335b
48286,Pom Pon Assorted Daisy,Assorted Chrysanthemum Daisy Mixed Pom Spray,bb7ac493-ec20-4d2a-a052-307cd90a335b
60659,Pom Pon Assorted Daisy,Assorted Chrysanthemum Daisy Mixed Pom Spray,bb7ac493-ec20-4d2a-a052-307cd90a335b
62052,Pom Pon Assorted Daisy,Assorted Chrysanthemum Daisy Mixed Pom Spray,bb7ac493-ec20-4d2a-a052-307cd90a335b
54113,Pom Pon Assorted Daisy,Assorted Chrysanthemum Daisy Mixed Pom Spray,bb7ac493-ec20-4d2a-a052-307cd90a335b
23264,Pom Pon Assorted Daisy,Assorted Chrysanthemum Daisy Mixed Pom Spray,bb7ac493-ec20-4d2a-a052-307cd90a335b
50001,Pom Pon Assorted Daisy Atlantis lora,Atlantis Chrysanthemum Daisy Orange Pom Spray,b13a7a97-14cd-4388-ab76-180c7a8ea2a8
23262,Pom Pon Assorted Daisy Reagan,Chrysanthemum Daisy Pom Reagan Spray Yellow,5465a400-b709-47aa-a70e-5a568f84369d
51023,Rose Var Sweetberry,Null,Null
50938,Florinca White,Ballet Florinca White,a572141e-b127-4c8a-8393-6f3d041f2ba7
59109,Pom Pon Pink-Light Daisy Coconut,Chrysanthemum Daisy Pink Pom Spray,e9d56635-b43e-47f2-9a7f-a13335aa2454
57981,Alstroemeria Green Shakira,Null,Null
20080,Alstroemeria Red,Alstroemeria Red,5c0e43f6-cd85-41ac-9651-17f66283d1e6
20085,Alstroemeria Burgundy Velvet Queen,Null,Null
37806,Pom Pon Green Button Country,Button Chrysanthemum Country Green Pom Spray,a4f4707d-b425-45c6-ae31-aece1684d47c
29697,Aster Matsumoto White,Aster Matsumoto White,c38a132b-36e9-49db-ac66-d3f401dc8a9b
54883,Alstroemeria Prpote D'Azur Prem,Null,Null
59585,Alstroemeria Prp Maracana Prem,Null,Null
50858,Alstroemeria Purple,Alstroemeria Purple,f5f2fc30-8431-4fe0-bd58-85f90b087d37
58006,Alstroemeria Purple Napoli,Null,Null
49684,Alstroemeria Purple Xanadu,Null,Null
29694,Aster Matsumoto Purple,Aster Blue Matsumoto Purple,22655a27-ee45-401b-b4c1-41a86d6d4c8b
50855,Alstroemeria Orange,Alstroemeria Orange,62754179-a5fb-4c9e-a221-1879b7252418
51850,Alstroemeria Orange Queen Select,Alstroemeria Orange Queen,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24
68196,Alstroemeria Orange Queen,Alstroemeria Orange Queen,1b2ec8fb-dfa1-4f37-bce5-76139ece8e24
66058,Alstroemeria Pink Marian Premium,Null,Null
50857,Alstroemeria Hot Pink,Alstroemeria Hot Pink,f3b59026-24b4-441c-acb9-fece0736e3b9
66056,Alstroemeria Pink-Hot Rome,Null,Null
40019,Alstroemeria Pink-Hot Rosita,Null,Null
29692,Aster Matsumoto Pink Hot,Aster Matsumoto Pink,767c14cc-0bf0-48c1-92ff-ce47d2e98a52
52666,Rose Peach Alejandra,Null,Null
65200,Alstroemeria Assorted White Premium,Null,Null
25756,Alstroemeria Assorted White Select,Null,Null
59657,Alstroemeria White,Alstroemeria White,e500d7b6-a2a1-4965-aabe-f5170b5f64ad
60115,Alstroemeria White Aspen Premium,Alstroemeria Aspen White,aa34d300-64b9-4459-af29-608eac34bd11
65753,Alstroemeria White Aspen Select,Alstroemeria Aspen White,aa34d300-64b9-4459-af29-608eac34bd11
67747,Alstroemeria White Bianca,Alstroemeria Bianca White,98650e9a-4848-4e55-bc7f-f9fa8208a007
59575,Alstroemeria White Bianca,Alstroemeria Bianca White,98650e9a-4848-4e55-bc7f-f9fa8208a007
50785,Alstroemeria White Perfection,Alstroemeria Perfection Pink,b5e0e53e-69c2-4717-aa4a-ef0683d7f379
60923,Alstroemeria White Virginia Prem,Null,Null
47616,Alstroemeria White Winterfell Prem,Alstroemeria White Winterfell,982c6536-8c39-47eb-8a39-cb95ee4754f1
29693,Aster Matsumoto Pink Light,Aster Matsumoto Pink,767c14cc-0bf0-48c1-92ff-ce47d2e98a52
50856,Alstroemeria Yellow,Alstroemeria Yellow,14ce1ae8-7875-4016-b334-81ae322fbe10
50786,Alstroemeria Yellow Perfection,Alstroemeria Perfection Pink,b5e0e53e-69c2-4717-aa4a-ef0683d7f379
57972,Alstroemeria Yellow Bella Star,Alstroemeria Bella Star Yellow,c6937d15-c096-4ead-8620-b8f2543c9489
50885,Alstroemeria Yellow Sunny Lady,Null,Null
54703,Alstroemeria Lavender Galaxy,Alstroemeria Lavender,766d1c52-bd9e-433d-8ad2-568178b0db70
50970,Alstroemeria Lavender Galaxy Select,Null,Null
58618,Alstroemeria Lavender Jewel,Alstroemeria Jewel Lavender,dc8f4e27-20a3-4cf7-bfb4-03585a10f7f1
50859,Alstroemeria Lavender,Alstroemeria Lavender,766d1c52-bd9e-433d-8ad2-568178b0db70
26779,Aster White Mardi Gras,Null,Null
60579,Aster White Sunspring,Aster Spray Sunspring White,13f2ed87-6490-4e37-a78b-69915376e91d
50750,Pom Pon Peach Bush Champagne,Chrysanthemum Cushion Madera Peach Pom Spray,711f14a1-9594-4815-9ef6-63f4179af0dd
59023,Alstroemeria Assorted Pink Premium,Alstroemeria Assorted Mixed Perfection,423cce21-a692-465e-a6e1-5ed732699172
20126,Alstroemeria Assorted Pink Select,Null,Null
59496,Alstroemeria Pink,Alstroemeria Pink,9081143f-3331-4d34-8d76-61811507cc71
54797,Alstroemeria Pink Dark Blue Amposta,Alstroemeria Amposta Pink,3df10f4d-6748-4afd-9d96-af879a49294b
50971,Alstroemeria Pink Dubai Select,Alstroemeria Dubai Pink,e421f204-3869-47bb-be9e-109a31422e3c
59568,Alstroemeria Pink Fifi,Null,Null
66058,Alstroemeria Pink Marian Premium,Null,Null
50790,Alstroemeria Pink Perfection,Alstroemeria Perfection Pink,b5e0e53e-69c2-4717-aa4a-ef0683d7f379
67857,Alstroemeria Pink Primadonna,Alstroemeria Pink Primadonna,28dd0db2-a9c8-40d4-8a08-b7665a4dc6c2
54868,Alstroemeria Pink Seattle,Null,Null
50857,Alstroemeria Pink-Hot,Alstroemeria Hot Pink,f3b59026-24b4-441c-acb9-fece0736e3b9
66056,Alstroemeria Pink-Hot Rome,Null,Null
40019,Alstroemeria Pink-Hot Rosita,Null,Null
50851,Alstroemeria Assorted Epicolor,Null,Null
20150,Alstroemeria Assorted Fancy,Null,Null
20047,Alstroemeria Assorted Fancy Benchmark,Null,Null
26019,Alstroemeria Assorted La Plaz Perfec,Alstroemeria Assorted Mixed Perfection,423cce21-a692-465e-a6e1-5ed732699172
59023,Alstroemeria Assorted Pink Premium,Alstroemeria Assorted Mixed Perfection,423cce21-a692-465e-a6e1-5ed732699172
20126,Alstroemeria Assorted Pink Select,Null,Null
49553,Alstroemeria Assorted Premium,Null,Null
60470,Alstroemeria Assorted Select,Null,Null
18202,Alstroemeria,Null,Null
64107,Alstro Assorted Selectchmrk,Alstroemeria Assorted Mixed,c93bbc06-a172-494d-b352-4ad50f082de1
59674,Alstro Assorted Spring Premium,Alstroemeria Assorted Mixed Perfection,423cce21-a692-465e-a6e1-5ed732699172
59650,Alstro Assorted Spring Select,Alstroemeria Assorted Mixed,c93bbc06-a172-494d-b352-4ad50f082de1
48279,Alstro Assorted Super Select,Alstroemeria Assorted Mixed Perfection,423cce21-a692-465e-a6e1-5ed732699172
65200,Alstro Assorted White Premium,Null,Null
59496,Alstroemeria Pink,Alstroemeria Pink,9081143f-3331-4d34-8d76-61811507cc71
59657,Alstroemeria White,Alstroemeria White,e500d7b6-a2a1-4965-aabe-f5170b5f64ad
20530,Aster Purple,Aster Purple Sungal,86be0e0b-0dd2-4916-8725-cc78e0141c6f
68149,Aster Purple Double Carnival,Aster Carnival Duplo Purple Spray,5e94be22-3ff8-4cd5-baa3-9d7dff5097c5
26404,Aster Purple Mardi Gras,Aster Purple Sungal,86be0e0b-0dd2-4916-8725-cc78e0141c6f
57180,Aster Assorted Tint Sol Spring,Assorted Aster Mixed,72d9c3b7-1619-4ed9-bf99-ffba1a50039c
58956,Aster Cream Estelle Solidago,Null,Null
50750,Pom Pon Peach Bush Champagne,Chrysanthemum Cushion Madera Peach Pom Spray,711f14a1-9594-4815-9ef6-63f4179af0dd
65418,Rose Red Black Pearl,Null,Null
65691,Rose Red Black Pearl,Null,Null
45779,Rose Pink Shy,Pink Roses Shy,7ce3954a-f337-4975-8872-62a30a0c0aef
25900,Rose Pink Shy,Pink Roses Shy,7ce3954a-f337-4975-8872-62a30a0c0aef
42707,Rose Pink Shy,Pink Roses Shy,7ce3954a-f337-4975-8872-62a30a0c0aef
52551,Rose Pink Shy,Pink Roses Shy,7ce3954a-f337-4975-8872-62a30a0c0aef
42708,Rose Pink Shy,Pink Roses Shy,7ce3954a-f337-4975-8872-62a30a0c0aef
52113,Pom Pon Yellow Zippo,Chrysanthemum Novelty Pom Spray Yellow Zippo,0b7670ef-08cf-481c-bb03-3853db7590c7
53679,Pom Pon Pinkushion,Chrysanthemum Cushion Pink Pom Spray,5ec5c22f-bd2c-4fb9-ad33-72c3df5ddced
59110,Pom Pon Pinkushion Ptrshka,Chrysanthemum Cushion Petrushka Pink Pom Spray,496605a1-0c70-4cf3-871f-e30baa9f2f57
23132,Pom Pon Assortedushion,Assorted Chrysanthemum Colors Cushion Everyday Mixed Pom Spray,f336c17b-710d-4336-8c1d-b0aff5c5f3da
42351,Pom Pon Purpleushion,Chrysanthemum Cushion Pom Purple Spray,ce04bcd9-9afd-4ecf-a7c9-ae9497e4cad4
23355,Pom Pon White Blush Artic Queen,Artic Chrysanthemum Cushion Pom Queen Spray White,47ac6dce-9eb1-45e4-b4fd-d1f699ea694c
62867,Pom Pon White Blush Artic Queen,Artic Chrysanthemum Cushion Pom Queen Spray White,47ac6dce-9eb1-45e4-b4fd-d1f699ea694c
23296,Pom Pon White Blush Maisy,Chrysanthemum Cushion Maissy Pom Spray White,0e34ec47-26d3-471f-a8f1-4259e00bddd6
23325,Pom Pon White Blush Maisy,Chrysanthemum Cushion Maissy Pom Spray White,0e34ec47-26d3-471f-a8f1-4259e00bddd6
23294,Pom Pon White Blush Polaris,Igloo Pon-pon Ranunculus White,84c0e844-df8c-4f17-9fec-9e9e53c6425d
52161,Pom Pon Lavender Cushion,Chrysanthemum Cushion Pom Purple Spray,ce04bcd9-9afd-4ecf-a7c9-ae9497e4cad4
23178,Pom Pon Lavender Cushion,Chrysanthemum Cushion Pom Purple Spray,ce04bcd9-9afd-4ecf-a7c9-ae9497e4cad4
62869,Pom Pon Lavender Cushion,Chrysanthemum Cushion Pom Purple Spray,ce04bcd9-9afd-4ecf-a7c9-ae9497e4cad4
60667,Pom Pon Lavender Cushion,Chrysanthemum Cushion Pom Purple Spray,ce04bcd9-9afd-4ecf-a7c9-ae9497e4cad4
23188,Pom Pon Yellow Cushion,Null,Null
23273,Pom Pon Yellow Cushion,Null,Null
62868,Pom Pon Yellow Cushion,Null,Null
67165,Pom Pon Whiteush Polaris,Igloo Pon-pon Ranunculus White,84c0e844-df8c-4f17-9fec-9e9e53c6425d
50910,Pom Pon Salmon Smokey,Null,Null
42351,Pom Pon Purple Cushion,Chrysanthemum Cushion Pom Purple Spray,ce04bcd9-9afd-4ecf-a7c9-ae9497e4cad4
69024,Rose Pink Nuage,Null,Null
68832,Rose Pink Nuage,Null,Null
53747,Rose Pink Nuage n,Null,Null
69025,Rose Pink Nuage,Null,Null
53748,Rose Pink Nuage,Null,Null
68833,Rose Pink Nuage,Null,Null
59187,Pom Pon Blue Ocean Assorted,Null,Null
59187,Pom Pon Blue Ocean Assorted,Null,Null
59187,Pom Pon Blue Ocean Assorted,Null,Null
30710,Rose Hot Pink Gotcha,Gotcha Pink Roses,82f5490a-e106-43c3-87c1-33b0b166e171
24959,Rose Hot Pink Country Blues,Null,Null
42745,Rose Hot Pink Country Blues,Null,Null
30710,Rose Hot Pink Country Blues,Null,Null
24959,Rose Hot Pink Country Blues,Null,Null
42745,Rose Hot Pink Country Blues,Null,Null
58016,Pom Pon Yellow Factor Daisy,Chrysanthemum Daisy Pom Spray Yellow,26a4abc6-e9fb-4123-947e-f7ba8d3a30f8
23186,Pom Pon Yellow Daisy Factor,Chrysanthemum Daisy Pom Spray Yellow,26a4abc6-e9fb-4123-947e-f7ba8d3a30f8
68712,Rose Green Lemonade,Green Lemonade Roses,2baa4433-e80d-426e-b5ca-a724403af683
51792,Rose Green Lemonade,Green Lemonade Roses,2baa4433-e80d-426e-b5ca-a724403af683
59172,Pom Pon Blue Ocean Purple Sapphire,Amethyst Chrysanthemum Daisy Dark Pom Purple Spray,5773bcab-1448-4ff2-a3e1-76de36119c0a
59172,Pom Pon Blue Ocean Purple Sapphire,Amethyst Chrysanthemum Daisy Dark Pom Purple Spray,5773bcab-1448-4ff2-a3e1-76de36119c0a
62127,Rose Org Crush,Crush Orange Roses,c55d52c9-04eb-47c3-a945-d4ac99042f4e
52030,Rose Org Crush,Crush Orange Roses,c55d52c9-04eb-47c3-a945-d4ac99042f4e
30549,Rose Org Crush,Crush Orange Roses,c55d52c9-04eb-47c3-a945-d4ac99042f4e
52861,Rose Org Crush,Crush Orange Roses,c55d52c9-04eb-47c3-a945-d4ac99042f4e
52031,Rose Org Crush,Crush Orange Roses,c55d52c9-04eb-47c3-a945-d4ac99042f4e
62958,Pom Pon Org Atlantis Daisy,Atlantis Chrysanthemum Daisy Orange Pom Spray,b13a7a97-14cd-4388-ab76-180c7a8ea2a8
60961,Pom Pon Novelty Ying Yang,Chrysanthemum Micro Pom Santini White Yang Ying,873bb08a-d0c7-43ce-b999-fd6d6a97253a
52156,Pom Pon White Eagle,Button Chrysanthemum Eagle Pom Spray White,24660572-37e3-4912-a89d-49a255062533
54577,Pom Pon Nov. Yellow Lennox,Merlino Pon-pon Ranunculus Yellow,3250965e-cd83-482d-b813-88f73cba4f8f
50914,Pom Pon Nov. Shortcake,Chrysanthemum Daisy Pink Pom Shortcake Spray,9f60d6cc-2c19-4d49-a3c0-39589dd7ea22
42347,Pom Pon Novelty White green Alba,Chrysanthemum Novelty Pom Spray White Zamora,e35eda0d-7e21-4413-a783-a96384c68d63
23235,Pom Pon White Daisy Atlantis,Atlantis Chrysanthemum Daisy Pom Spray White,40666288-9c1b-4abf-9c57-0004c80f7ec3
23148,Pom Pon White Daisy Atlantis,Atlantis Chrysanthemum Daisy Pom Spray White,40666288-9c1b-4abf-9c57-0004c80f7ec3
59596,Pom Pon Nov. Purple Aipom,Chrysanthemum Daisy Pom Purple Spray,04d69535-a26f-4b2d-b0af-7c00b6dc7fde
59720,Pom Pon Novelty Prp Amaze,Null,Null
23323,Pom Pon Purple Delirock,Button Chrysanthemum Delirock Pom Purple Spray,3c96bad7-3294-404e-82df-04beffb1fc22
54799,Pom Pon Nov Green Alemani,Button Chrysanthemum Green Pom Spray,5d3a1bfe-8d9c-4354-a3bc-b0f5b05a2557
23740,Rose White Eskimo,Alba Roses White,ec9f8631-2bf7-4f2b-badd-d7a9b35fb6ea
30236,Rose White Eskimo,Alba Roses White,ec9f8631-2bf7-4f2b-badd-d7a9b35fb6ea
30801,Rose White Eskimo,Alba Roses White,ec9f8631-2bf7-4f2b-badd-d7a9b35fb6ea
53809,Rose White Eskimo,Alba Roses White,ec9f8631-2bf7-4f2b-badd-d7a9b35fb6ea
30751,Rose White Eskimo,Alba Roses White,ec9f8631-2bf7-4f2b-badd-d7a9b35fb6ea
23307,Pom Pon Yellow Daisy Atlantis,Atlantis Chrysanthemum Daisy Pom Spray Yellow,b61dec89-de8a-477e-896e-742c0cc5975b
60956,Pom Pon Yellow Daisy Atlantis,Atlantis Chrysanthemum Daisy Pom Spray Yellow,b61dec89-de8a-477e-896e-742c0cc5975b
54700,Pom Pon Peach Cushion,Chrysanthemum Cushion Madera Peach Pom Spray,711f14a1-9594-4815-9ef6-63f4179af0dd
40679,Rose Lavender Menta,Lavender Menta Roses,ed9307e8-1bbd-4711-960c-2217ddfad251
49682,Pom Pon Green Butt WhatsApp,Button Chrysanthemum Green Pom Spray Whatsapp,bdc2cb56-5624-4444-aa65-07d3b67714e0
68774,Rose Yellow Cancun,Null,Null
26707,Rose Yellow Cancun,Null,Null
24077,Rose Yellow Cancun,Null,Null
31190,Aster Assorted Mardi Gras,Null,Null
60630,Aster Assorted,Assorted Aster Mixed,72d9c3b7-1619-4ed9-bf99-ffba1a50039c
29751,Aster Assortedarnival Duplos,Aster Carnival Duplo Purple Spray,5e94be22-3ff8-4cd5-baa3-9d7dff5097c5
57180,Aster Assorted Tint Solidago Spring,Assorted Aster Mixed,72d9c3b7-1619-4ed9-bf99-ffba1a50039c
56855,Aster Yellow Solidago,Aster Solidago Yellow,68f17b17-2f71-48e6-af9c-8a4f5fe850e0
20540,Aster Yellow Solidago,Aster Solidago Yellow,68f17b17-2f71-48e6-af9c-8a4f5fe850e0
20591,Aster Yellow Solidago Mardi Green,Null,Null
20551,Aster Yellow Solidago Queen's,Aster Solidago Yellow,68f17b17-2f71-48e6-af9c-8a4f5fe850e0
57092,Aster Yellow Soldiago Golden Glory,Aster Glory Golden Solidago Yellow,3222f59a-466c-47b4-a143-cc904fdd5861
24264,Rose Pink Sweet Unique,Pink Roses Sweet Unique,0d0b2974-88cc-44f4-b26d-420e6188251a
27323,Rose Pink Sweet Unique,Pink Roses Sweet Unique,0d0b2974-88cc-44f4-b26d-420e6188251a
54967,Rose Pink Sweet Unique,Pink Roses Sweet Unique,0d0b2974-88cc-44f4-b26d-420e6188251a
26249,Rose Pink Sweet Unique,Pink Roses Sweet Unique,0d0b2974-88cc-44f4-b26d-420e6188251a
30520,Rose Pink Sweet Unique,Pink Roses Sweet Unique,0d0b2974-88cc-44f4-b26d-420e6188251a
48981,Rose Pink Sweet Unique,Pink Roses Sweet Unique,0d0b2974-88cc-44f4-b26d-420e6188251a
30521,Rose Pink Sweet Unique,Pink Roses Sweet Unique,0d0b2974-88cc-44f4-b26d-420e6188251a
21484,Bells of Ireland,Bells Green Ireland Molucella Of,7a807e5f-c371-4970-ba7c-0382161d9a1e
32232,Bells of Ireland,Bells Green Ireland Molucella Of,7a807e5f-c371-4970-ba7c-0382161d9a1e
47089,Rose Hot Pink Pink Floyd,Floyd Pink Roses,c5de60f2-0625-423b-81c6-ca5abf7b9295
47090,Rose Hot Pink Pink Floyd,Floyd Pink Roses,c5de60f2-0625-423b-81c6-ca5abf7b9295
41964,Ranunculus Blush Pon Pon Jumbo,Aurora Pink Pon-pon Ranunculus,2a7d7930-ec6c-4200-ab20-164d6dc8db92
47089,Rose Hot Pink Pink Floyd,Floyd Pink Roses,c5de60f2-0625-423b-81c6-ca5abf7b9295
47090,Rose Hot Pink Pink Floyd,Floyd Pink Roses,c5de60f2-0625-423b-81c6-ca5abf7b9295
41964,Ranunculus Blush Pon Pon Jumbo,Aurora Pink Pon-pon Ranunculus,2a7d7930-ec6c-4200-ab20-164d6dc8db92
17865,Ranunculus Pink Hot Jumbo,Hot Pink Ranunculus,e2f7e702-dd3c-4d59-a090-0c69d0cd28cb
17840,Ranunculus Pink Blush Jumbo,Pink Ranunculus,4fa9d5fb-da93-48f8-840b-9810033c012a
27775,Ranunculus Berry Cappuchino Jumbo,Null,Null
17893,Ranunculus Gypsy Cappuchino,Null,Null
17894,Ranunculus Gypsy Cappuchino XXL,Null,Null
41193,Ranunculus White,Ranunculus White,6645f7ea-f916-4d1e-8cd5-f9b6ed643e1c
17841,Ranunculus White Jumbo,Ranunculus White,6645f7ea-f916-4d1e-8cd5-f9b6ed643e1c
17992,Ranunculus Cream Jumbo,Cream Ranunculus,58082e9d-8f98-4163-9d13-ce8688e25d75
17896,Ranunculus Pink Light Jumbo,Light Pink Ranunculus,8dec5f0d-1ec9-4914-a540-0335e5c6933c
17905,Ranunculus Coral Jumbo,Coral Elegance Peach Ranunculus,8cd06f9a-e843-46ec-91f9-b2998d471eba
17900,Ranunculus Assorted Jumbo,. Assorted Mixed Ranunculus,b7ed43d5-b092-4d93-a28f-575bb13fa8f8
17899,Ranunculus Salmon Jumbo,Elegance Ranunculus Salmon,4b39964a-ceb1-4b7d-bbf5-4b171495a2fc
17866,Ranunculus Peach Grand Pastel,Elegance Peach Ranunculus,30ce051b-aeb5-4d7c-965b-33d0d93dba9d
17864,Ranunculus Peach Jumbo,Peach Ranunculus,08320617-cca0-4f84-a580-15a157ccc316
17884,Ranunculus Princess Peach Jumbo,Elegance Peach Ranunculus,30ce051b-aeb5-4d7c-965b-33d0d93dba9d
65687,Rose Yellow Butterscotch,Butterscotch Roses Yellow,c7d4819b-158f-4270-8da7-d1fa4b3f0c0f
17840,Ranunculus Pink Blush Jumbo,Pink Ranunculus,4fa9d5fb-da93-48f8-840b-9810033c012a
17865,Ranunculus Pink Hot Jumbo,Hot Pink Ranunculus,e2f7e702-dd3c-4d59-a090-0c69d0cd28cb
17904,Ranunculus Pink Lady Jumbo,Pink Ranunculus,4fa9d5fb-da93-48f8-840b-9810033c012a
17896,Ranunculus Pink Light Jumbo,Light Pink Ranunculus,8dec5f0d-1ec9-4914-a540-0335e5c6933c
17889,Ranunculus Pink,Pink Ranunculus,4fa9d5fb-da93-48f8-840b-9810033c012a
17897,Ranunculus Pink Jumbo,Pink Ranunculus,4fa9d5fb-da93-48f8-840b-9810033c012a
17884,Ranunculus Princess Peach Jumbo,Elegance Peach Ranunculus,30ce051b-aeb5-4d7c-965b-33d0d93dba9d
34863,Ranunculus White,Ranunculus White,6645f7ea-f916-4d1e-8cd5-f9b6ed643e1c
31198,Ranunculus White,Ranunculus White,6645f7ea-f916-4d1e-8cd5-f9b6ed643e1c
34862,Ranunculus Orange,Orange Ranunculus,a5584e7d-10a9-41fb-9dc9-5a1e51371704
28892,Ranunculus Orange,Orange Ranunculus,a5584e7d-10a9-41fb-9dc9-5a1e51371704
20553,Ranunculus Pink Hot,Hot Pink Ranunculus,e2f7e702-dd3c-4d59-a090-0c69d0cd28cb
35571,Ranunculus Red,Ranunculus Red,b15ec624-8d56-4f91-b58e-87d910846914
35101,Ranunculus Salmon,Orange Ranunculus Salmon,8cffe044-c25e-4e90-aae4-136c4776bf3b
34861,Ranunculus Purple,Null,Null
46922,Rose Yellow Blikini,Bikini Roses Yellow,8e056093-0612-4aaa-8554-2f2e64e4d42d
46923,Rose Yellow Blikini,Bikini Roses Yellow,8e056093-0612-4aaa-8554-2f2e64e4d42d
20553,Ranunculus Pink Hot,Hot Pink Ranunculus,e2f7e702-dd3c-4d59-a090-0c69d0cd28cb
29761,Ranunculus Pink,Pink Ranunculus,4fa9d5fb-da93-48f8-840b-9810033c012a
28891,Ranunculus Yellow,Ranunculus Yellow,b1c762b1-d594-4780-913e-093638a7ef23
40367,Rose Hot Pink Lola,Lola Pink Roses,74b99700-190f-4604-9790-6fc28ab478c0
57555,Rose Hot Pink Lola,Lola Pink Roses,74b99700-190f-4604-9790-6fc28ab478c0
40368,Rose Hot Pink Lola,Lola Pink Roses,74b99700-190f-4604-9790-6fc28ab478c0
40915,Rose Hot Pink Lola,Lola Pink Roses,74b99700-190f-4604-9790-6fc28ab478c0
40367,Rose Hot Pink Lola,Lola Pink Roses,74b99700-190f-4604-9790-6fc28ab478c0
57555,Rose Hot Pink Lola,Lola Pink Roses,74b99700-190f-4604-9790-6fc28ab478c0
40368,Rose Hot Pink Lola,Lola Pink Roses,74b99700-190f-4604-9790-6fc28ab478c0
40915,Rose Hot Pink Lola,Lola Pink Roses,74b99700-190f-4604-9790-6fc28ab478c0
68982,Rose White Coldplay,Coldplay Roses White,c9c39b04-16e0-4bff-a67e-183e2b97b1c1
68889,Rose White Coldplay,Coldplay Roses White,c9c39b04-16e0-4bff-a67e-183e2b97b1c1
31698,Calla Lily Mini Purple Picasso,Calla Mini Picasso Purple,6ab4e7dc-8828-40c3-b46f-2a9ca44f76e0
29367,Calla Lily Mini Assorted,Assorted Calla Mini Mixed,cf6bb0ff-f433-4341-833a-e0d50faa64bf
29969,Calla Lily Mini Org Mango,Calla Mango Mini Orange,34208208-e51b-4049-8dbc-7f6265f3043a
17818,Calla Lily Mini Org Marmaid,Null,Null
36586,Calla Lily Min Black Odessa,Black Calla Mini Odessa,c6cedc4e-0e7c-435f-81f1-1ea0da0bba57
36584,Calla Lily Mini Purple,Calla Mini Purple,472caf29-a349-4314-bba8-43acb3357868
38283,Calla Lily Mini Pink Perle,Calla Mini Perla Pink Rose,578b1aba-c486-4e1d-9877-914485e61470
38284,Calla Lily Mini Pink Perle,Calla Mini Perla Pink Rose,578b1aba-c486-4e1d-9877-914485e61470
36586,Calla Lily Min Black Odessa,Black Calla Mini Odessa,c6cedc4e-0e7c-435f-81f1-1ea0da0bba57
31436,Calla Lily Mini Yellow gold,Calla Mini Yellow,d3bee0a2-d5f6-4638-88c6-e7153f47c3bb
27079,Calla Lily Mini Yellow,Calla Mini Yellow,d3bee0a2-d5f6-4638-88c6-e7153f47c3bb
36686,Calla Lily Min Black Velvet,Black Calla Mini Odessa,c6cedc4e-0e7c-435f-81f1-1ea0da0bba57
41439,Calla Lily Mini Pink,Calla Mini Pink,579a70c9-95ed-495e-a213-1dfeb34cc7b5
38337,Calla Lily Mini Pink Hot,Calla Mini Pink,579a70c9-95ed-495e-a213-1dfeb34cc7b5
38283,Calla Lily Mini Pink Perle,Calla Mini Perla Pink Rose,578b1aba-c486-4e1d-9877-914485e61470
38284,Calla Lily Mini Pink Perle,Calla Mini Perla Pink Rose,578b1aba-c486-4e1d-9877-914485e61470
38290,Calla Lily Mini Burgundy Sumatra,Burgundy Calla Mini,c97b9f96-1e84-4d4e-b706-b025a80ea4c8
41405,Calla Lily Mini Cranberry,Burgundy Calla Cranberry Mini,09fd5eea-d4e2-4507-aec6-8795b07613c7
38092,Calla Lily Mini Red Majolika,Null,Null
33044,Calla Lily Mini Schwarz,Null,Null
39874,Calla Lily Mini White,Calla Mini White,02b9ab64-ded4-4b63-8a73-8e9d60af005a
39911,Calla Lily Mini White,Calla Mini White,02b9ab64-ded4-4b63-8a73-8e9d60af005a
40077,Calla Lily Mini White,Calla Mini White,02b9ab64-ded4-4b63-8a73-8e9d60af005a
36611,Calla Lily Mini White Ventura,Null,Null
42819,Ranunculus Butterfly Grace,Butterfly Graces Ranunculus White,4770bef1-2d12-45b5-b84c-6bdef4afa522
57620,Ranunculus Butterfly Cream,Cream Ranunculus,58082e9d-8f98-4163-9d13-ce8688e25d75
38021,Calla Lily White Open,Calla's Cut Natural Open White,97871982-673d-443f-8dc5-10b2f9e1e84d
33998,Calla Lily White Magnum,Null,Null
20656,Calla Lily White Open,Calla's Cut Natural Open White,97871982-673d-443f-8dc5-10b2f9e1e84d
17760,Calla Lily White Open,Calla's Cut Natural Open White,97871982-673d-443f-8dc5-10b2f9e1e84d
